Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Madison Brengle [USA],4,3,57.1%,0,0,0,-,2008,2015,0,,,,,,,,,,
6,Julia Boserup [USA],4,2,66.7%,3,2,1,66.7%,2009,2015,0,,,,,,,,,,
6,Alexa Glatch [USA],4,2,66.7%,0,0,0,-,2007,2015,1,0.95,1.0%,1.9%,75.2%,53.2%,53.8%,53.3%,44.3%,41.7%,50.0%
5,Mandy Minella [LUX],4,1,80.0%,1,1,0,100.0%,2010,2016,4,1.11,1.1%,8.5%,65.3%,61.6%,38.3%,53.5%,51.6%,56.8%,64.5%
5,Michelle Larcher De Brito [POR],3,2,60.0%,1,1,0,100.0%,2010,2016,2,0.92,6.0%,8.3%,62.0%,56.7%,35.4%,48.6%,47.5%,57.6%,47.8%
5,Nicole Gibbs [USA],3,2,60.0%,1,1,0,100.0%,2008,2016,2,0.94,1.4%,8.8%,60.8%,60.0%,34.5%,50.0%,47.1%,60.0%,38.1%
5,Irina Falconi [USA],2,3,40.0%,1,1,0,100.0%,2010,2016,2,0.96,1.4%,7.0%,57.9%,55.6%,37.8%,48.1%,49.7%,57.6%,40.7%
5,Asia Muhammed [USA],4,1,80.0%,1,0,1,0.0%,2011,2015,0,,,,,,,,,,
5,Stephanie Dubois [CAN],0,5,0.0%,1,0,1,0.0%,2006,2012,1,0.84,0.0%,6.9%,74.7%,47.7%,40.9%,46.0%,45.5%,11.1%,50.0%
5,Melinda Czink [HUN],2,3,40.0%,2,1,1,50.0%,2007,2012,1,0.98,10.0%,5.6%,47.8%,74.4%,44.7%,58.9%,40.2%,33.3%,28.6%
5,Julie Ditty [USA],4,1,80.0%,1,0,1,0.0%,2008,2011,0,,,,,,,,,,
5,Alexandra Stevenson [USA],4,1,80.0%,2,1,1,50.0%,2007,2010,0,,,,,,,,,,
5,Natalie Grandin [RSA],3,2,60.0%,1,1,0,100.0%,2007,2010,1,1.12,5.3%,2.7%,75.2%,54.1%,57.1%,54.9%,50.4%,64.7%,61.5%
5,Lilia Osterloh [USA],0,5,0.0%,0,0,0,-,2006,2008,1,0.72,3.1%,10.8%,61.5%,67.5%,24.0%,50.8%,35.3%,16.7%,33.3%
4,Tamira Paszek [AUT],2,2,50.0%,0,0,0,-,2012,2016,3,0.89,2.3%,8.7%,61.6%,57.0%,40.5%,50.7%,43.9%,51.7%,33.3%
