Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 ITF Leiria QF,W vs Sebov,3.7,3.6,3.8,62.7%,70.0%,50.0%,50.0%,56.6%,15.2%,18.5,21.8,9.0,16.1
2024 Merida SF,L vs Sonmez,4.0,3.9,4.2,46.9%,44.1%,38.1%,63.6%,49.8%,11.2%,-3.0,-2.7,-5.0,-4.6
2024 Merida QF,W vs Sorribes Tormo,4.9,4.0,6.5,60.8%,64.1%,53.8%,50.0%,59.5%,17.4%,3.0,2.3,6.0,8.1
2024 Australian Open R64,L vs Haddad Maia,5.6,4.6,6.7,38.1%,24.0%,45.5%,42.1%,46.5%,6.9%,3.5,3.4,-7.5,-6.2
2024 Australian Open R128,W vs Sorribes Tormo,6.4,6.0,6.9,52.8%,63.6%,48.7%,56.8%,57.5%,8.2%,30.5,12.2,3.0,1.7
2024 Australian Open Q2,W vs Ma,4.9,5.2,4.6,50.4%,51.5%,48.7%,42.4%,53.7%,10.9%,-0.5,-0.2,13.5,6.1
2024 Australian Open Q3,W vs Bondar,3.9,3.8,4.1,53.5%,47.2%,75.0%,60.0%,42.5%,4.2%,16.5,21.7,8.0,7.0
Last 52 Weeks (1 matches),,3.7,3.6,3.8,62.7%,70.0%,50.0%,50.0%,56.6%,15.2%,18.5,21.8,9.0,16.1
Career (7 matches),,4.9,4.6,5.1,52.1%,52.2%,49.7%,50.7%,53.0%,10.0%,9.8,6.7,3.9,3.1
