Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Anning R32,L vs Xun,63% (5/8),35% (6/17),1/3,0/0,38% (5/13),0/2,0/1,- (0/0),- (0/0)
2019 W25 Tunis R32,L vs Burillo Escorihuela,44% (7/16),38% (5/13),1/1,0/0,59% (10/17),0/2,0/1,- (0/0),- (0/0)
2019 W25 Curitiba R32,L vs Grabher,100% (1/1),50% (3/6),0/0,0/0,0% (0/7),0/2,0/1,- (0/0),- (0/0)
2019 W25 Moscow R32,L vs Abduraimova,33% (2/6),100% (2/2),0/0,0/0,33% (3/9),2/4,0/1,- (0/0),- (0/0)
2019 W25 Trnava R32,L vs Kucova,75% (3/4),33% (1/3),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 W25 Trnava R16,L vs Kucova,0% (0/2),100% (1/1),0/0,0/0,13% (1/8),0/2,0/1,- (0/0),- (0/0)
2019 W25 Trnava R32,W vs Cristian,53% (9/17),63% (10/16),2/13,1/4,53% (9/17),1/2,0/0,56% (5/9),33% (3/9)
2018 Bucharest R32,L vs Liu,50% (7/14),75% (6/8),1/2,0/0,22% (2/9),3/5,1/2,- (0/0),- (0/0)
2018 Antalya $15K R32,W vs Ukolova,86% (6/7),60% (6/10),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Cairo $15K F,W vs Klaffner,75% (6/8),60% (6/10),2/4,1/1,71% (10/14),0/0,0/0,- (0/0),- (0/0)
2017 Cairo $15K SF,W vs Kolar,59% (10/17),57% (8/14),2/3,1/2,60% (9/15),1/2,0/0,- (0/0),- (0/0)
2017 Cairo $15K QF,W vs William,90% (9/10),64% (7/11),2/2,1/1,50% (3/6),0/1,0/0,- (0/0),- (0/0)
2017 Cairo $15K R16,W vs Ostlund,26% (7/27),56% (5/9),2/10,1/5,67% (6/9),6/6,0/0,69% (9/13),38% (5/13)
2017 Cairo $15K R32,W vs Arshinkova,50% (6/12),86% (6/7),2/4,1/3,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K SF,L vs Sabino,50% (6/12),58% (7/12),1/2,0/0,25% (3/12),1/3,0/1,0% (0/4),0% (0/3)
2017 Heraklion $15K R16,W vs Morderger,56% (9/16),40% (8/20),2/2,1/1,38% (5/13),4/5,0/0,83% (5/6),40% (2/5)
2017 Heraklion $15K R32,W vs Mtsentlitze,63% (5/8),58% (7/12),2/2,1/1,33% (2/6),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K SF,L vs Detiuc,62% (8/13),78% (7/9),1/3,0/0,42% (5/12),2/4,1/2,33% (2/6),50% (3/6)
2017 Heraklion $15K QF,W vs Marinkovic,50% (7/14),83% (5/6),2/4,1/2,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K R32,W vs Negoita,50% (9/18),46% (6/13),2/5,1/1,67% (12/18),1/2,0/0,- (0/0),- (0/0)
2019 (7 matches),,50.0%,48.3%,23.5%,25.0%,38.5%,18.8%,0.0%,55.6%,33.3%
2018 (2 matches),,61.9%,66.7%,60.0%,50.0%,33.3%,60.0%,50.0%,-,-
2017 (19 matches),,54.6%,56.3%,53.7%,54.2%,53.0%,61.9%,45.5%,52.8%,38.2%
2016 (21 matches),,55.3%,50.2%,51.0%,55.0%,46.8%,50.0%,47.4%,32.0%,56.0%
2015 (5 matches),,58.6%,52.8%,66.7%,60.0%,60.4%,57.1%,66.7%,100.0%,60.0%
Career (56 matches),,55.0%,52.8%,50.7%,53.6%,48.6%,51.8%,43.5%,48.6%,45.2%
