Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Anning R32,L vs Xun,0.82,0.77,64.1,2.3,0.0%,39.0%,0.0%,53.8%,48.1%,52.9%
2019 W25 Tunis R32,L vs Burillo Escorihuela,0.91,0.84,64.1,6.6,0.0%,54.7%,2.0%,44.0%,45.2%,48.6%
2019 W25 Curitiba R32,L vs Grabher,0.87,0.44,28.6,2.0,0.0%,22.7%,0.0%,23.5%,30.4%,47.6%
2019 W25 Moscow R32,L vs Abduraimova,0.91,0.54,32.3,2.1,3.2%,35.5%,0.0%,50.0%,25.0%,45.0%
2019 W25 Trnava R32,L vs Kucova,0.96,0.55,42.6,2.0,0.0%,54.2%,5.0%,35.0%,28.0%,34.8%
2019 W25 Trnava R16,L vs Kucova,1.00,0.48,33.3,2.0,0.0%,26.1%,0.0%,39.1%,33.3%,31.3%
2019 W25 Trnava R32,W vs Cristian,1.01,1.13,78.3,2.4,0.0%,56.1%,0.0%,48.4%,45.9%,61.4%
2018 Bucharest R32,L vs Liu,0.93,0.83,61.0,4.4,0.0%,41.9%,0.0%,53.5%,56.5%,35.0%
2018 Antalya $15K R32,W vs Ukolova,0.95,1.84,40.3,2.5,0.0%,63.6%,0.0%,65.0%,76.2%,61.1%
2017 Cairo $15K F,W vs Klaffner,1.20,1.39,55.0,2.0,0.0%,55.9%,3.1%,50.0%,48.5%,60.7%
2017 Cairo $15K SF,W vs Kolar,1.12,1.21,81.2,2.4,0.0%,47.4%,2.0%,60.8%,54.9%,44.4%
2017 Cairo $15K QF,W vs William,0.94,1.31,56.5,2.2,0.0%,62.2%,0.0%,62.5%,46.2%,60.0%
2017 Cairo $15K R16,W vs Ostlund,1.10,1.24,69.6,3.7,0.0%,59.6%,0.0%,53.8%,53.7%,42.9%
2017 Cairo $15K R32,W vs Arshinkova,1.27,1.88,34.3,2.0,0.0%,60.7%,0.0%,51.9%,73.9%,52.6%
2017 Heraklion $15K SF,L vs Sabino,1.03,0.89,64.7,2.5,0.0%,43.4%,0.0%,44.9%,53.2%,42.9%
2017 Heraklion $15K R16,W vs Morderger,1.01,1.09,82.4,3.8,0.0%,55.6%,0.0%,55.1%,50.0%,46.7%
2017 Heraklion $15K R32,W vs Mtsentlitze,1.04,1.29,54.1,2.2,0.0%,42.3%,0.0%,60.9%,69.7%,50.0%
2017 Heraklion $15K SF,L vs Detiuc,0.93,0.87,78.1,2.5,0.0%,51.0%,0.0%,51.1%,52.8%,38.0%
2017 Heraklion $15K QF,W vs Marinkovic,1.22,1.68,43.3,2.0,0.0%,56.7%,0.0%,60.0%,52.2%,63.2%
2017 Heraklion $15K R32,W vs Negoita,1.12,1.14,76.4,2.4,5.3%,50.9%,0.0%,57.4%,50.0%,42.9%
2019 (7 matches),,0.93,0.75,56.6,2.4,0.4%,45.0%,0.8%,44.8%,40.0%,49.8%
2018 (2 matches),,0.94,1.07,54.4,3.2,0.0%,49.2%,0.0%,57.1%,62.7%,43.1%
2017 (19 matches),,1.06,1.16,62.0,2.5,1.0%,53.1%,0.4%,53.8%,52.3%,49.6%
2016 (21 matches),,1.00,1.00,63.5,3.2,1.1%,48.8%,0.9%,51.0%,49.4%,50.8%
2015 (5 matches),,0.99,0.98,60.8,3.3,1.6%,57.4%,0.6%,53.6%,47.1%,40.9%
Career (56 matches),,1.00,1.01,61.7,2.8,0.9%,50.8%,0.7%,51.3%,49.6%,49.1%
