Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Anning R32,L vs Xun,58% (7/12),86% (6/7),4/6,69% (9/13),11% (1/9),4/6,1/1,0/2,0/0,0/1
2019 W25 Tunis R32,L vs Burillo Escorihuela,54% (7/13),71% (5/7),2/6,64% (9/14),22% (2/9),1/5,1/1,0/1,0/0,0/1
2019 W25 Curitiba R32,L vs Grabher,38% (3/8),100% (3/3),3/6,88% (7/8),0% (0/7),1/3,0/0,1/2,0/0,1/1
2019 W25 Moscow R32,L vs Abduraimova,25% (2/8),100% (2/2),1/5,88% (7/8),14% (1/7),0/2,0/0,1/2,0/0,0/0
2019 W25 Trnava R32,L vs Kucova,13% (1/8),100% (1/1),0/4,63% (5/8),0% (0/5),1/1,0/0,0/1,0/0,0/1
2019 W25 Trnava R16,L vs Kucova,17% (1/6),100% (1/1),1/5,100% (7/7),0% (0/7),0/1,0/0,0/2,0/0,0/1
2019 W25 Trnava R32,W vs Cristian,71% (12/17),83% (10/12),5/8,59% (10/17),20% (2/10),5/9,1/3,0/0,1/1,0/0
2018 Bucharest R32,L vs Liu,40% (6/15),100% (6/6),4/7,57% (8/14),13% (1/8),4/6,1/1,2/2,0/0,1/1
2018 Antalya $15K R32,W vs Ukolova,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),5/5,1/1,0/0,1/1,0/0
2017 Cairo $15K F,W vs Klaffner,70% (7/10),86% (6/7),3/4,70% (7/10),43% (3/7),4/6,2/3,0/0,1/1,0/0
2017 Cairo $15K SF,W vs Kolar,50% (8/16),100% (8/8),2/5,56% (9/16),33% (3/9),5/8,2/3,1/2,1/2,0/0
2017 Cairo $15K QF,W vs William,67% (8/12),88% (7/8),1/3,33% (4/12),25% (1/4),5/6,1/1,0/0,1/1,0/0
2017 Cairo $15K R16,W vs Ostlund,60% (6/10),83% (5/6),1/3,60% (6/10),50% (3/6),2/4,0/1,3/3,0/1,0/0
2017 Cairo $15K R32,W vs Arshinkova,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),3/5,1/2,0/0,1/1,0/0
2017 Heraklion $15K SF,L vs Sabino,50% (7/14),100% (7/7),5/8,67% (10/15),10% (1/10),2/6,0/0,2/3,0/0,0/1
2017 Heraklion $15K R16,W vs Morderger,53% (9/17),89% (8/9),4/6,47% (8/17),0% (0/8),5/8,1/3,2/3,0/2,0/0
2017 Heraklion $15K R32,W vs Mtsentlitze,89% (8/9),88% (7/8),3/4,56% (5/9),20% (1/5),4/7,2/2,0/0,1/1,0/0
2017 Heraklion $15K SF,L vs Detiuc,44% (7/16),100% (7/7),3/7,47% (7/15),0% (0/7),4/6,1/1,0/0,0/0,0/0
2017 Heraklion $15K QF,W vs Marinkovic,71% (5/7),100% (5/5),0/1,38% (3/8),67% (2/3),4/5,2/2,0/0,1/1,0/0
2017 Heraklion $15K R32,W vs Negoita,47% (7/15),86% (6/7),3/5,60% (9/15),33% (3/9),5/6,2/2,1/2,1/1,0/0
2019 (7 matches),,45.8%,84.8%,40.0%,72.0%,11.1%,44.4%,60.0%,20.0%,100.0%,20.0%
2018 (2 matches),,54.5%,100.0%,62.5%,47.6%,20.0%,81.8%,100.0%,100.0%,100.0%,100.0%
2017 (19 matches),,60.1%,89.6%,48.1%,52.9%,23.4%,65.1%,73.3%,68.2%,66.7%,50.0%
2016 (21 matches),,62.0%,79.7%,55.9%,57.8%,13.1%,48.7%,50.0%,45.8%,50.0%,72.7%
2015 (5 matches),,44.4%,79.2%,33.3%,47.2%,24.0%,75.0%,66.7%,80.0%,100.0%,0.0%
Career (56 matches),,57.3%,84.6%,49.6%,56.6%,16.5%,56.9%,63.1%,52.3%,61.3%,52.2%
