Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Rotterdam R32,L vs Cressy,2.0,2.3,1.8,46.2%,47.1%,100.0%,-,56.5%,30.0%,12.0,25.5,0.5,1.9
2023 Davis Cup Qualifiers RR,W vs Molcan,4.7,4.2,5.2,51.7%,58.3%,56.3%,46.9%,48.4%,35.3%,14.5,6.9,-12.0,-8.1
2023 Pune R32,W vs Albot,3.6,3.1,4.0,60.6%,41.7%,47.1%,66.7%,54.1%,42.3%,11.5,12.8,-8.5,-19.8
2022 Florence R32,L vs Ymer,5.3,5.4,5.2,43.2%,26.7%,10.0%,18.2%,39.7%,36.0%,-13.5,-18.2,-6.5,-8.9
2022 US Open R64,L vs Ruud,3.3,2.9,3.7,47.5%,52.2%,44.4%,40.0%,52.4%,41.4%,5.5,4.0,-9.0,-11.0
2022 US Open R128,W vs Zhang,2.9,2.7,3.1,48.6%,62.2%,50.0%,50.0%,62.0%,34.8%,5.5,2.6,-0.5,-0.6
2022 Wimbledon R16,L vs Djokovic,3.8,3.5,4.2,48.2%,33.3%,33.3%,30.4%,49.7%,43.6%,-6.0,-3.9,-17.0,-17.7
2022 Wimbledon R64,W vs Opelka,2.3,2.2,2.4,51.5%,58.1%,58.3%,100.0%,49.8%,63.7%,19.0,22.1,4.0,10.5
2022 Wimbledon R128,W vs Delbonis,2.8,2.3,3.3,62.9%,43.3%,50.0%,66.7%,46.8%,39.6%,3.5,5.2,1.5,2.8
2022 s Hertogenbosch F,W vs Medvedev,3.7,3.5,3.9,60.0%,73.7%,42.9%,77.8%,53.4%,50.7%,12.0,17.1,1.0,2.9
2022 s Hertogenbosch SF,W vs Auger Aliassime,2.8,3.0,2.7,50.8%,38.7%,55.6%,60.0%,50.0%,36.9%,6.5,8.7,0.0,0.0
2022 s Hertogenbosch QF,W vs Gaston,3.2,3.0,3.4,60.4%,31.8%,81.8%,50.0%,53.8%,43.0%,1.5,1.9,-3.0,-7.0
2022 s Hertogenbosch R16,W vs Fritz,3.3,3.1,3.5,51.0%,45.9%,46.7%,66.7%,43.8%,34.2%,10.0,8.9,-11.5,-11.7
2022 Forli CH F,L vs Draper,3.8,4.5,3.1,42.6%,33.3%,27.3%,37.5%,58.4%,38.6%,-6.0,-8.1,-3.0,-8.6
2021 Segovia CH F,L vs Bonzi,3.0,2.6,3.3,53.3%,42.9%,33.3%,50.0%,51.9%,34.1%,7.5,6.0,-1.0,-1.3
Career (15 matches),,3.2,3.0,3.4,51.5%,47.6%,48.2%,48.1%,51.2%,40.0%,5.6,5.2,-4.3,-6.6
