Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Rotterdam R32,L vs Cressy,86% (12/14),0% (0/1),1/1,0/0,33% (1/3),2/4,2/3,100% (5/5),50% (2/4)
2023 Davis Cup RR,W vs Molcan,71% (15/21),13% (2/15),2/3,1/1,67% (4/6),1/2,0/0,86% (6/7),29% (2/7)
2023 Pune R32,W vs Albot,77% (10/13),67% (2/3),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2022 Florence R32,L vs Ymer,60% (3/5),- (0/0),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2022 US Open R64,L vs Ruud,81% (17/21),14% (1/7),1/1,0/0,50% (4/8),0/3,0/1,83% (5/6),40% (2/5)
2022 US Open R128,W vs Zhang,62% (23/37),29% (4/14),3/5,1/1,85% (11/13),7/9,7/7,60% (9/15),38% (6/16)
2022 Wimbledon R16,L vs Djokovic,53% (10/19),25% (1/4),1/3,0/0,65% (11/17),4/7,0/1,- (0/0),- (0/0)
2022 Wimbledon R32,W vs Basilashvili,80% (12/15),40% (6/15),3/5,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2022 Wimbledon R64,W vs Opelka,85% (23/27),17% (1/6),3/10,1/2,100% (5/5),2/3,0/0,91% (21/23),14% (3/22)
2022 Wimbledon R128,W vs Delbonis,81% (13/16),63% (5/8),3/6,1/1,67% (2/3),1/1,0/0,75% (6/8),38% (3/8)
2022 s Hertogenbosch F,W vs Medvedev,80% (8/10),40% (4/10),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2022 s Hertogenbosch SF,W vs Auger Aliassime,71% (12/17),14% (1/7),2/4,1/3,33% (1/3),0/1,0/0,100% (6/6),17% (1/6)
2022 s Hertogenbosch QF,W vs Gaston,92% (11/12),33% (1/3),2/2,1/1,- (0/0),0/0,0/0,100% (5/5),50% (2/4)
2022 s Hertogenbosch R16,W vs Fritz,62% (16/26),60% (3/5),2/6,1/2,83% (5/6),7/8,0/0,80% (8/10),10% (1/10)
2022 Forli 4 CH F,L vs Draper,38% (3/8),0% (0/4),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2021 Segovia CH F,L vs Bonzi,83% (15/18),9% (1/11),1/11,0/0,83% (5/6),2/4,0/1,73% (8/11),18% (2/11)
2019 M25 Namangan F,W vs Safiullin,68% (15/22),80% (4/5),2/4,1/1,75% (6/8),0/1,0/0,33% (2/6),50% (3/6)
2019 M25 Namangan SF,W vs Kravchuk,85% (11/13),33% (2/6),2/2,1/1,67% (2/3),1/1,0/0,86% (6/7),29% (2/7)
2019 M25 Namangan QF,W vs Vasilenko,90% (9/10),75% (3/4),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 M25 Namangan R16,W vs Vidal Azorin,67% (12/18),50% (6/12),2/3,1/1,71% (5/7),2/3,0/0,67% (4/6),17% (1/6)
2023 (3 matches),,77.1%,21.1%,83.3%,100.0%,63.6%,50.0%,66.7%,91.7%,36.4%
2022 (12 matches),,70.9%,32.5%,48.9%,61.5%,64.0%,58.3%,63.6%,82.2%,25.4%
2021 (1 matches),,83.3%,9.1%,9.1%,-,83.3%,50.0%,0.0%,72.7%,18.2%
2019 (28 matches),,68.8%,44.9%,56.5%,58.5%,61.0%,34.8%,42.9%,72.7%,33.3%
2018 (4 matches),,67.3%,33.3%,44.4%,50.0%,69.7%,44.4%,66.7%,66.7%,30.0%
Career (58 matches),,69.4%,38.3%,50.9%,60.7%,61.5%,43.8%,53.3%,73.9%,28.1%
