Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
06-Jun-2022,s Hertogenbosch,Grass,F,205,2,(WC) Van Rijthoven d. (1) Daniil Medvedev [RUS],6-4 6-1,2.38,9.5%,2.4%,73.8%,83.9%,63.6%,1/2,1:05
14-Feb-2022,Forli 4 CH,Hard,F,236,201,Jack Draper [GBR] d. (Q) Van Rijthoven,6-1 6-2,0.55,18.6%,0.0%,76.7%,54.5%,40.0%,1/5,1:00
26-Jul-2021,Segovia CH,Hard,F,290,111,(2) Benjamin Bonzi [FRA] d. Van Rijthoven,7-6(10) 3-6 6-4,1.09,12.4%,4.8%,54.3%,80.7%,58.3%,5/6,2:19
29-Mar-2021,M25 Biel,Hard,F,333,306,(8) Van Rijthoven d. (5) Jiri Lehecka [CZE],6-2 6-1,,,,,,,,
29-Apr-2019,M25 Namangan,Hard,F,445,294,(3) Van Rijthoven d. Roman Safiullin [RUS],6-7(5) 7-5 6-4,,,,,,,,
22-Apr-2019,M25 Andijan,Hard,F,443,538,(3) Van Rijthoven d. (7) Konstantin Kravchuk [RUS],6-3 6-7(5) 6-3,,,,,,,,
18-Mar-2019,M15 Manama,Hard,F,439,,Tomas Machac [CZE] d. (4) Van Rijthoven,6-3 6-3,,,,,,,,
11-Feb-2019,M25 Barnstaple,Hard,F,412,630,Van Rijthoven d. (Q) Danylo Kalenichenko [UKR],7-6(5) 3-6 6-1,,,,,,,,
09-Jul-2018,Netherlands F3,Clay,F,652,1466,Van Rijthoven d. Sidane Pontjodikromo [NED],6-2 6-4,,,,,,,,
29-Jan-2018,USA F6,Clay,F,1312,455,(PR) Van Rijthoven d. Maxime Chazal [FRA],6-4 6-4,,,,,,,,
