Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
2023,874,20,,,,,,,,,,,,
2022,111,516,132,1648,148,1563,243,1445,50,1668,,,,
2021,261,229,267,1466,222,1460,321,1321,,,,,,
2020,344,124,,,,,,,,,553,70,,
2019,291,139,274,1458,251,1439,337,1337,,,550,67,,
2018,412,28,,,,,,,,,,,,
2016,381,116,352,1296,338,1277,339,1247,,,334,200,,
2015,591,55,,,,,,,,,,,,
2014,1141,7,,,,,,,,,1514,8,,
