Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,11,3,8,27.3%,11-20,35.5%,155-177,46.7%,5-7,41.7%,9,85.7%,8.1%,14.1%,4.7%,59.9%,77.2%,52.3%,67.2%,27.5%,48.0%,0.84
Grass,11,8,3,72.7%,21-10,67.7%,168-152,52.5%,7-3,70.0%,11,85.5%,18.1%,14.9%,3.6%,63.8%,78.9%,56.2%,70.7%,32.8%,51.7%,1.12
Grand Slams,6,4,2,66.7%,14-9,60.9%,121-113,51.7%,5-2,71.4%,6,87.2%,15.4%,16.7%,6.0%,61.2%,81.4%,52.5%,70.2%,31.5%,51.0%,1.06
Other Tours,14,6,8,42.9%,16-18,47.1%,175-187,48.3%,6-7,46.2%,14,84.6%,12.1%,13.1%,2.9%,62.5%,76.1%,55.4%,68.4%,29.6%,49.3%,0.94
Best of 5,6,4,2,66.7%,14-9,60.9%,121-113,51.7%,5-2,71.4%,6,87.2%,15.4%,16.7%,6.0%,61.2%,81.4%,52.5%,70.2%,31.5%,51.0%,1.06
Best of 3,16,7,9,43.8%,18-21,46.2%,202-216,48.3%,7-8,46.7%,14,84.6%,12.1%,13.1%,2.9%,62.5%,76.1%,55.4%,68.4%,29.6%,49.3%,0.94
Finals,1,1,0,100.0%,2-0,100.0%,12-5,70.6%,0-0,-,1,88.9%,50.0%,9.5%,2.4%,73.8%,83.9%,63.6%,78.6%,50.9%,63.2%,2.38
Semi-finals,1,1,0,100.0%,2-1,66.7%,14-15,48.3%,1-0,100.0%,1,85.7%,7.1%,11.9%,1.2%,71.4%,70.0%,79.2%,72.6%,25.3%,49.1%,0.92
Quarter-finals,1,1,0,100.0%,2-0,100.0%,13-10,56.5%,1-0,100.0%,1,100.0%,9.1%,21.1%,0.0%,70.2%,95.0%,64.7%,86.0%,35.9%,57.0%,2.56
vs Righties,18,8,10,44.4%,24-27,47.1%,261-279,48.3%,9-10,47.4%,17,85.0%,12.6%,14.3%,4.4%,61.7%,76.9%,55.3%,68.6%,29.3%,49.3%,0.93
vs Lefties,4,3,1,75.0%,8-3,72.7%,62-50,55.4%,3-0,100.0%,3,89.7%,18.4%,16.3%,2.1%,63.5%,86.5%,47.1%,72.1%,37.1%,54.5%,1.33
vs Top 10,4,2,2,50.0%,6-7,46.2%,56-66,45.9%,2-0,100.0%,4,78.7%,11.7%,14.6%,4.3%,64.2%,74.3%,53.0%,66.7%,29.3%,48.5%,0.88
