Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,230,112,118,48.7%,296-324,47.7%,2975-3020,49.6%,47-41,53.4%,203,75.8%,22.7%,7.0%,3.6%,60.2%,70.5%,48.5%,61.8%,37.2%,49.6%,0.97
Clay,324,182,142,56.2%,459-381,54.6%,4196-3957,51.5%,65-57,53.3%,290,74.2%,26.8%,4.9%,3.1%,60.6%,69.1%,48.7%,61.1%,39.9%,50.4%,1.03
Grass,30,11,19,36.7%,41-67,38.0%,491-585,45.6%,9-7,56.3%,26,74.4%,18.3%,6.6%,3.9%,59.5%,72.9%,43.0%,60.8%,35.6%,48.3%,0.91
Carpet,38,18,20,47.4%,44-53,45.4%,474-490,49.2%,7-8,46.7%,35,82.6%,17.9%,8.3%,3.1%,61.2%,74.4%,51.2%,65.4%,34.7%,50.1%,1.00
Grand Slams,89,42,47,47.2%,157-182,46.3%,1633-1693,49.1%,24-26,48.0%,88,74.8%,23.3%,6.0%,3.3%,62.5%,70.1%,46.1%,61.1%,38.1%,49.6%,0.98
Masters,134,68,66,50.7%,149-161,48.1%,1481-1518,49.4%,25-20,55.6%,131,75.5%,23.2%,6.5%,3.2%,60.8%,69.5%,50.0%,61.9%,37.4%,49.6%,0.98
Other Tours,339,172,167,50.7%,402-396,50.4%,3897-3867,50.2%,60-57,51.3%,334,75.6%,24.9%,5.8%,3.4%,59.4%,70.6%,48.8%,61.7%,38.8%,50.2%,1.01
Best of 5,145,82,63,56.6%,288-264,52.2%,2744-2650,50.9%,43-35,55.1%,90,74.8%,23.2%,6.0%,3.3%,62.5%,70.2%,46.0%,61.1%,38.0%,49.6%,0.98
Best of 3,477,241,236,50.5%,552-561,49.6%,5392-5402,50.0%,85-78,52.1%,464,75.5%,24.4%,6.0%,3.3%,59.7%,70.2%,49.1%,61.7%,38.4%,50.0%,1.00
Finals,12,5,7,41.7%,15-18,45.5%,152-171,47.1%,2-2,50.0%,12,68.6%,25.3%,4.4%,2.7%,61.9%,68.0%,44.7%,59.1%,38.5%,48.7%,0.94
Semi-finals,23,12,11,52.2%,28-28,50.0%,278-273,50.5%,1-5,16.7%,23,73.7%,27.7%,5.8%,2.9%,60.0%,69.2%,45.8%,59.9%,39.2%,49.6%,0.98
Quarter-finals,54,23,31,42.6%,58-77,43.0%,634-692,47.8%,11-12,47.8%,53,74.1%,22.0%,5.4%,3.7%,59.1%,69.3%,48.0%,60.6%,37.2%,49.0%,0.94
vs Righties,518,273,245,52.7%,702-681,50.8%,6745-6647,50.4%,109-96,53.2%,467,75.2%,24.7%,6.0%,3.4%,60.2%,70.1%,48.3%,61.4%,38.5%,50.0%,1.00
vs Lefties,102,48,54,47.1%,133-144,48.0%,1361-1397,49.3%,19-17,52.8%,87,76.3%,21.1%,5.9%,3.1%,61.4%,71.0%,48.5%,62.3%,36.9%,49.7%,0.98
vs Top 10,57,12,45,21.1%,34-102,25.0%,563-764,42.4%,7-14,33.3%,52,70.5%,16.0%,5.9%,3.6%,59.9%,67.7%,46.4%,59.2%,33.4%,46.5%,0.82
