Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2010,9,1,8,11.1%,7-18,28.0%,94-136,40.9%,1-1,50.0%,8,62.0%,16.9%,2.2%,3.1%,54.1%,63.0%,44.8%,54.6%,34.0%,44.6%,0.75,
2009,25,11,14,44.0%,39-40,49.4%,389-409,48.7%,11-2,84.6%,20,72.5%,19.3%,4.4%,2.7%,60.4%,67.5%,50.3%,60.7%,37.1%,49.0%,0.94,R16 (Monte Carlo Masters)
2008,35,17,18,48.6%,48-46,51.1%,471-463,50.4%,10-7,58.8%,32,76.3%,21.2%,3.8%,2.4%,62.6%,68.9%,49.8%,61.7%,36.9%,49.2%,0.96,SF (Costa Do Sauipe)
2007,24,10,14,41.7%,25-37,40.3%,265-310,46.1%,3-2,60.0%,24,73.2%,18.9%,5.4%,2.9%,61.1%,68.7%,45.7%,59.8%,35.0%,47.9%,0.87,QF (Kitzbuhel)
2006,22,12,10,54.5%,31-29,51.7%,285-284,50.1%,7-2,77.8%,21,72.4%,27.7%,4.4%,1.7%,63.9%,69.1%,46.3%,60.9%,40.7%,50.7%,1.04,F (Palermo)
2005,28,10,18,35.7%,26-43,37.7%,320-368,46.5%,7-5,58.3%,25,74.4%,19.8%,4.6%,2.3%,64.2%,68.3%,49.8%,61.7%,36.1%,48.7%,0.94,SF (Houston)
2004,23,7,16,30.4%,19-35,35.2%,231-277,45.5%,1-5,16.7%,21,72.9%,20.9%,6.0%,3.4%,59.0%,68.7%,51.2%,61.5%,36.6%,48.7%,0.95,R16 (Adelaide)
2003,48,25,23,52.1%,70-66,51.5%,655-645,50.4%,9-9,50.0%,41,76.7%,22.2%,6.1%,2.8%,61.7%,68.9%,50.2%,61.7%,37.6%,49.8%,0.98,F (Bastad)
2002,61,34,27,55.7%,89-85,51.1%,884-853,50.9%,13-15,46.4%,59,76.8%,24.2%,7.7%,2.9%,59.1%,72.8%,48.5%,62.9%,38.5%,50.5%,1.04,W (St. Poelten)
2001,55,30,25,54.5%,71-67,51.4%,664-645,50.7%,7-10,41.2%,52,78.2%,26.1%,7.7%,4.3%,56.8%,74.5%,47.3%,62.8%,38.6%,50.6%,1.04,W (Kitzbuhel)
2000,73,44,29,60.3%,101-86,54.0%,960-882,52.1%,14-19,42.4%,66,78.8%,25.3%,8.2%,4.2%,57.9%,72.3%,49.4%,62.7%,38.4%,50.7%,1.03,F (Tokyo)
1999,82,58,24,70.7%,135-85,61.4%,1165-1010,53.6%,21-15,58.3%,71,78.8%,27.8%,6.2%,2.7%,62.5%,71.6%,49.3%,63.3%,39.6%,51.4%,1.08,W (2x)
1998,49,19,30,38.8%,55-72,43.3%,579-627,48.0%,5-8,38.5%,45,68.1%,26.2%,4.2%,5.0%,63.9%,66.6%,43.7%,58.3%,39.4%,48.9%,0.95,SF (Prague)
1997,39,19,20,48.7%,49-52,48.5%,480-484,49.8%,5-6,45.5%,35,73.6%,27.5%,5.7%,3.9%,61.1%,69.6%,47.2%,60.9%,40.2%,50.5%,1.03,F (Bogota)
1996,36,16,20,44.4%,49-52,48.5%,488-507,49.0%,13-6,68.4%,29,70.5%,21.6%,4.3%,3.9%,56.6%,67.8%,47.1%,58.8%,37.9%,48.3%,0.92,F (Bogota)
1995,11,9,2,81.8%,23-10,69.7%,182-131,58.1%,1-1,50.0%,5,90.2%,25.4%,9.0%,2.9%,58.1%,77.0%,62.5%,70.9%,39.6%,54.0%,1.36,W (Bogota)
1994,2,1,1,50.0%,3-2,60.0%,24-21,53.3%,0-0,-,0,,,,,,,,,,,,
Career,622,323,299,51.9%,840-825,50.5%,8136-8052,50.3%,128-113,53.1%,554,75.3%,24.1%,6.0%,3.3%,60.4%,70.2%,48.4%,61.6%,38.3%,49.9%,1.00,
