Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2010,2,1,1,50.0%,2-2,50.0%,18-19,48.6%,0-0,-,2,72.2%,26.3%,9.8%,6.9%,53.9%,72.7%,46.8%,60.8%,38.7%,48.9%,0.99,R16 (Bogota)
2009,22,17,5,77.3%,36-17,67.9%,283-224,55.8%,5-2,71.4%,0,,,,,,,,,,,,W (Guayaquil)
2008,7,4,3,57.1%,11-6,64.7%,91-68,57.2%,1-1,50.0%,0,,,,,,,,,,,,QF (La Serena)
2007,13,12,1,92.3%,24-3,88.9%,161-98,62.2%,0-1,0.0%,0,,,,,,,,,,,,W (2x)
2006,26,17,9,65.4%,38-23,62.3%,331-283,53.9%,8-5,61.5%,0,,,,,,,,,,,,W (Szczecin)
2005,22,13,9,59.1%,29-22,56.9%,262-221,54.2%,3-3,50.0%,0,,,,,,,,,,,,F (2x)
2004,29,21,8,72.4%,41-19,68.3%,313-241,56.5%,4-4,50.0%,0,,,,,,,,,,,,W (Aracaju)
1998,7,5,2,71.4%,7-5,58.3%,57-54,51.4%,2-1,66.7%,0,,,,,,,,,,,,SF (Merano)
1997,25,16,9,64.0%,30-22,57.7%,260-215,54.7%,4-2,66.7%,0,,,,,,,,,,,,F (2x)
1996,23,14,9,60.9%,27-20,57.4%,218-191,53.3%,3-1,75.0%,0,,,,,,,,,,,,SF (Venice)
1995,15,10,5,66.7%,19-11,63.3%,160-114,58.4%,3-2,60.0%,0,,,,,,,,,,,,W (Santiago)
1994,1,0,1,0.0%,1-2,33.3%,10-15,40.0%,0-0,-,0,,,,,,,,,,,,R32 (Guayaquil)
1993,5,3,2,60.0%,6-5,54.5%,51-51,50.0%,1-0,100.0%,0,,,,,,,,,,,,SF (Bogota)
Career,197,133,64,67.5%,271-157,63.3%,2215-1794,55.3%,34-22,60.7%,2,72.2%,26.3%,9.8%,6.9%,53.9%,72.7%,46.8%,60.8%,38.7%,48.9%,0.99,
