Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2023 US Open R128,L vs Wozniacki,7.9%,12.7%,47.1%,8.8%,14.7%,51.6%,15.4%,42.9%,33.3%,9.1%,13.6%,40.0%,0.0%,70.0%,75.0%,-39
2023 Rabat R32,L vs Maria,5.7%,15.1%,48.9%,9.5%,20.6%,45.6%,17.2%,29.4%,33.3%,0.0%,8.1%,54.1%,6.7%,54.5%,66.7%,-119
Career (2 matches),,6.5%,14.2%,48.3%,9.3%,18.6%,47.7%,16.7%,34.5%,33.3%,3.4%,10.2%,49.1%,3.7%,59.4%,69.2%,-87
