Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Vaidehi Chaudhari [IND],5,0,100.0%,0,0,0,-,2022,2025,2,1.32,3.5%,6.2%,69.0%,64.1%,51.4%,60.2%,52.6%,57.1%,37.9%
4,Sofya Lansere [RUS],3,1,75.0%,1,1,0,100.0%,2022,2023,1,1.24,0.0%,6.6%,57.1%,59.6%,56.4%,58.2%,51.9%,50.0%,50.0%
3,Hanne Vandewinkel [BEL],2,1,66.7%,2,0,2,0.0%,2025,2026,3,1.17,4.6%,2.3%,64.5%,71.0%,53.8%,64.9%,41.0%,70.0%,47.8%
3,Celine Naef [SUI],0,3,0.0%,0,0,0,-,2024,2026,2,0.55,2.0%,3.0%,69.0%,44.9%,41.9%,44.0%,30.7%,41.2%,50.0%
3,Priska Madelyn Nugroho [INA],3,0,100.0%,0,0,0,-,2023,2026,1,1.92,4.5%,4.5%,61.4%,81.5%,52.9%,70.5%,56.8%,100.0%,62.5%
3,Elvina Kalieva [USA],0,3,0.0%,0,0,0,-,2023,2025,1,0.59,8.5%,8.5%,64.4%,47.4%,42.9%,45.8%,31.9%,28.6%,33.3%
3,Tamara Zidansek [SLO],2,1,66.7%,2,2,0,100.0%,2023,2025,3,1.04,1.7%,4.9%,61.7%,59.3%,42.7%,53.0%,48.9%,56.8%,55.2%
3,Anastasia Tikhonova [RUS],2,1,66.7%,1,1,0,100.0%,2023,2023,0,,,,,,,,,,
2,Gabriela Andrea Knutson [CZE],2,0,100.0%,0,0,0,-,2025,2026,2,1.47,2.2%,1.5%,64.2%,75.6%,52.1%,67.2%,48.2%,80.0%,66.7%
2,Leolia Jeanjean [FRA],2,0,100.0%,0,0,0,-,2025,2026,2,1.13,7.3%,6.2%,59.6%,66.0%,41.7%,56.2%,49.7%,68.8%,59.1%
2,Dayeon Back [KOR],2,0,100.0%,0,0,0,-,2024,2026,1,1.50,0.0%,5.3%,73.7%,71.4%,53.3%,66.7%,50.0%,50.0%,44.4%
2,Mananchaya Sawangkaew [THA],1,1,50.0%,0,0,0,-,2024,2026,1,0.82,4.7%,1.6%,53.1%,41.2%,43.3%,42.2%,47.5%,56.3%,60.0%
2,Sofia Costoulas [BEL],1,1,50.0%,0,0,0,-,2024,2026,1,1.23,5.8%,2.3%,73.3%,73.0%,43.5%,65.1%,42.9%,66.7%,40.0%
2,Tatjana Maria [GER],1,1,50.0%,2,2,0,100.0%,2023,2026,2,1.02,5.7%,3.4%,61.5%,58.9%,55.2%,57.5%,43.3%,47.6%,34.8%
2,Andrea Lazaro Garcia [ESP],1,1,50.0%,0,0,0,-,2023,2026,1,1.50,0.0%,0.0%,69.4%,67.6%,60.0%,65.3%,52.2%,33.3%,45.5%
