Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 US Open R128,L vs Wozniacki,23,41,0.6,20.4%,36.3%,22,34,0.6,21.6%,33.3%,12.7%,8.8%,0.5,8.8%,18.6%
2023 Rabat R32,L vs Maria,53,65,0.8,25.2%,31.0%,52,59,0.9,26.3%,29.8%,16.7%,9.6%,1.2,11.0%,9.5%
Career (2 matches),,76,106,0.7,23.5%,32.8%,74,93,0.8,24.7%,31.0%,15.3%,9.3%,0.8,10.2%,12.7%
