Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 US Open R128,L vs Wozniacki,38% (3/8),67% (2/3),2/4,78% (7/9),14% (1/7),1/2,0/0,0/2,0/0,0/1
2023 Rabat R32,L vs Maria,40% (6/15),83% (5/6),2/7,67% (10/15),10% (1/10),2/5,0/1,2/3,0/0,1/1
2023 (2 matches),,39.1%,77.8%,36.4%,70.8%,11.8%,42.9%,0.0%,40.0%,-,50.0%
Career (2 matches),,39.1%,77.8%,36.4%,70.8%,11.8%,42.9%,0.0%,40.0%,-,50.0%
