Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Anastasia Zakharova [RUS],2,4,33.3%,2,1,1,50.0%,2019,2023,0,,,,,,,,,,
6,Polina Monova [RUS],0,6,0.0%,2,2,0,100.0%,2013,2017,0,,,,,,,,,,
4,Alexandra Grinchishina [KAZ],3,1,75.0%,0,0,0,-,2014,2016,0,,,,,,,,,,
3,Ekaterina Maklakova [RUS],1,2,33.3%,0,0,0,-,2022,2023,0,,,,,,,,,,
3,Hiroko Kuwata [JPN],1,2,33.3%,1,0,1,0.0%,2018,2023,0,,,,,,,,,,
3,Ankita Raina [IND],1,2,33.3%,1,1,0,100.0%,2016,2023,0,,,,,,,,,,
3,Chiraz Bechri [TUN],2,1,66.7%,0,0,0,-,2021,2022,0,,,,,,,,,,
3,Jia Jing Lu [CHN],0,3,0.0%,1,0,1,0.0%,2017,2022,0,,,,,,,,,,
3,Yuliya Hatouka [BLR],1,2,33.3%,1,0,1,0.0%,2020,2021,1,0.47,11.3%,7.5%,66.0%,60.0%,27.8%,49.1%,23.9%,42.9%,0.0%
3,Caroline Uebelhoer [GER],2,1,66.7%,0,0,0,-,2016,2020,0,,,,,,,,,,
3,Yekaterina Dmitrichenko [KAZ],3,0,100.0%,0,0,0,-,2018,2019,0,,,,,,,,,,
3,Daria Lodikova [RUS],1,2,33.3%,0,0,0,-,2013,2019,0,,,,,,,,,,
3,Kamilla Rakhimova [RUS],1,2,33.3%,3,1,2,33.3%,2019,2019,0,,,,,,,,,,
3,Ksenia Palkina [KGZ],1,2,33.3%,0,0,0,-,2014,2016,0,,,,,,,,,,
3,Kamila Kerimbayeva [KAZ],0,3,0.0%,0,0,0,-,2014,2016,0,,,,,,,,,,
