Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,26,11,15,42.3%,24-29,45.3%,217-241,47.4%,2-1,66.7%,0,,,,,,,,,,,
Clay,3,2,1,66.7%,4-0,100.0%,25-9,73.5%,0-0,-,0,,,,,,,,,,,
Semi-finals,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,0,,,,,,,,,,,
Quarter-finals,4,1,3,25.0%,2-2,50.0%,14-14,50.0%,0-0,-,0,,,,,,,,,,,
vs Righties,6,0,6,0.0%,1-8,11.1%,21-50,29.6%,0-0,-,0,,,,,,,,,,,
vs Lefties,1,1,0,100.0%,2-1,66.7%,15-10,60.0%,0-0,-,0,,,,,,,,,,,
