Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2021 US Open R128,L vs Siniakova,91.4,97.6,7.0,96.2,93.3,109,74,80.0,4.9,,85.0,91,68
2021 Wimbledon R32,L vs Krejcikova,92.8,97.7,7.5,99.4,94.5,109,69,81.7,5.4,82.0,84.0,90,69
2020 US Open R128,W vs Gauff,90.1,97.6,10.0,97.4,93.8,109,63,73.0,5.9,,78.5,91,65
2019 US Open R32,L vs Martic,86.4,93.2,7.4,95.6,89.3,105,68,73.3,3.7,,,79,67
2019 US Open R128,W vs Bouchard,88.6,93.9,7.4,,,107,71,75.6,5.7,,,86,64
2019 Wimbledon R64,L vs Collins,91.4,97.7,5.8,101.0,91.5,105,84,77.6,5.1,,82.0,84,65
2019 Wimbledon R128,W vs Ahn,90.6,98.1,5.9,101.9,96.9,107,75,77.3,6.0,82.5,74.0,86,64
2019 Roland Garros R16,L vs Vondrousova,90.0,97.0,7.5,,,106,66,74.9,4.0,,,80,65
2019 Roland Garros R32,W vs Mertens,90.0,99.2,4.8,,,105,81,77.2,4.3,,,89,68
2019 Roland Garros R64,W vs Minella,91.4,99.8,4.9,,,106,83,76.8,4.6,,,84,66
2018 US Open SF,L vs Williams,89.6,96.5,5.6,100.8,93.5,107,85,78.6,4.6,81.3,,89,71
2018 US Open QF,W vs Stephens,88.5,98.8,7.0,103.1,94.8,107,76,76.1,4.0,79.0,72.5,90,69
2018 US Open R16,W vs Svitolina,91.0,96.7,7.2,101.5,93.5,106,79,79.9,5.7,82.0,82.3,92,70
2018 US Open R32,W vs Makarova,89.8,96.8,7.0,102.0,91.6,105,77,77.7,5.1,79.7,84.0,86,67
2018 US Open R64,W vs Liu,90.3,95.6,7.3,101.0,91.1,106,74,79.7,5.1,,78.5,90,72
2018 US Open R128,W vs Vekic,89.7,101.0,7.4,103.4,94.9,110,75,77.1,5.9,79.8,78.8,93,64
2017 US Open QF,L vs Stephens,89.4,98.7,5.5,101.0,95.4,107,86,73.4,4.8,74.5,73.0,84,63
2017 US Open R16,W vs Sharapova,89.2,96.5,6.7,99.1,91.5,107,80,76.8,5.6,81.0,81.3,87,66
2017 US Open R32,W vs Vekic,88.9,94.8,5.7,95.3,93.3,107,75,72.5,6.1,69.7,72.5,91,65
2017 Wimbledon R64,L vs Watson,88.3,95.9,5.0,99.2,92.2,106,86,77.9,6.8,81.0,75.0,93,69
Career (30 matches),,90.2,97.3,6.4,100.2,93.2,110,63,77.9,5.2,79.1,78.6,100,63
