Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,20,9,11,45.0%,21-27,43.8%,206-234,46.8%,2-1,66.7%,20,62.8%,31.1%,3.2%,4.4%,65.6%,62.2%,41.6%,55.1%,42.4%,48.6%,0.94,QF (Rabat)
2024,6,4,2,66.7%,8-3,72.7%,62-43,59.0%,0-1,0.0%,6,69.6%,51.9%,1.9%,2.4%,70.1%,62.0%,50.9%,58.7%,49.9%,54.4%,1.21,QF (2x)
2022,3,1,2,33.3%,2-4,33.3%,26-33,44.1%,0-0,-,3,62.1%,26.7%,3.9%,3.9%,64.1%,62.9%,39.2%,54.4%,41.2%,48.1%,0.90,R16 (Melbourne 2)
2021,36,18,18,50.0%,46-43,51.7%,423-402,51.3%,6-7,46.2%,35,66.2%,36.3%,2.7%,3.7%,59.8%,63.5%,46.7%,56.7%,44.4%,50.5%,1.02,QF (3x)
2020,12,2,10,16.7%,5-22,18.5%,100-159,38.6%,2-3,40.0%,12,53.9%,24.2%,3.7%,3.8%,60.8%,57.8%,43.0%,52.0%,37.6%,44.9%,0.78,
2019,51,29,22,56.9%,71-51,58.2%,598-532,52.9%,6-5,54.5%,51,67.9%,37.9%,3.5%,2.8%,59.3%,63.3%,49.4%,57.7%,44.6%,51.0%,1.05,W (Jurmala)
2018,71,47,24,66.2%,100-63,61.3%,821-679,54.7%,8-8,50.0%,70,69.8%,40.3%,4.2%,3.2%,60.4%,65.8%,47.4%,58.5%,46.0%,52.1%,1.11,W (Bucharest)
2017,61,37,24,60.7%,80-57,58.4%,694-612,53.1%,4-9,30.8%,61,67.7%,38.0%,3.0%,3.3%,61.0%,63.6%,46.9%,57.1%,45.3%,51.2%,1.06,W (Calvia)
2016,41,21,20,51.2%,46-43,51.7%,400-407,49.6%,5-3,62.5%,41,64.0%,34.8%,3.1%,4.0%,55.5%,64.0%,45.1%,55.5%,43.3%,49.5%,0.97,F (2x)
2015,8,5,3,62.5%,12-7,63.2%,98-96,50.5%,4-0,100.0%,5,56.9%,42.6%,2.3%,3.1%,58.3%,61.8%,47.2%,55.7%,43.4%,49.4%,0.98,SF (Florianopolis)
2013,4,2,2,50.0%,4-5,44.4%,39-44,47.0%,1-0,100.0%,4,-,-,7.2%,8.5%,52.6%,66.2%,46.0%,56.7%,41.5%,49.3%,0.96,QF (Pattaya)
2012,1,0,1,0.0%,0-0,-,0-0,-,0-0,-,1,-,-,0.0%,0.0%,80.0%,25.0%,0.0%,20.0%,28.6%,26.3%,0.36,R32 (Strasbourg)
2011,30,12,18,40.0%,31-35,47.0%,313-329,48.8%,5-5,50.0%,29,-,-,3.6%,4.2%,60.7%,62.4%,43.6%,55.0%,43.4%,49.2%,0.97,QF (3x)
2010,39,23,16,59.0%,47-43,52.2%,422-388,52.1%,5-3,62.5%,34,-,-,2.5%,4.1%,59.8%,60.9%,47.5%,55.5%,44.6%,50.1%,1.00,W (Estoril)
2009,17,8,9,47.1%,18-21,46.2%,171-177,49.1%,0-2,0.0%,13,-,-,2.8%,5.5%,57.7%,61.4%,44.1%,54.1%,43.1%,48.5%,0.94,QF (Guangzhou)
2008,4,4,0,100.0%,6-0,100.0%,36-4,90.0%,0-0,-,0,,,,,,,,,,,,
2007,2,1,1,50.0%,3-2,60.0%,28-20,58.3%,0-1,0.0%,2,-,-,1.4%,2.7%,68.0%,61.0%,53.2%,58.5%,47.2%,52.6%,1.14,R16 (Istanbul)
2006,2,1,1,50.0%,3-2,60.0%,23-20,53.5%,0-0,-,0,,,,,,,,,,,,
2005,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,
Career,409,224,185,54.8%,503-430,53.9%,4463-4191,51.6%,48-48,50.0%,387,66.4%,37.1%,3.3%,3.6%,60.0%,63.2%,46.5%,56.5%,44.4%,50.4%,1.02,
