Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Wimbledon R128,L vs Paolini,0.92,0.81,52.5,7.0,0.0%,59.6%,0.0%,37.8%,47.6%,42.1%
2025 Rabat R32,W vs Kabbaj,1.07,1.11,82.2,9.5,3.3%,50.8%,1.7%,58.3%,48.3%,46.6%
2021 US Open R128,L vs Siniakova,1.02,0.89,76.1,2.8,6.3%,62.5%,0.0%,39.1%,44.7%,40.0%
2021 Wimbledon R32,L vs Krejcikova,0.87,0.87,77.7,3.3,5.5%,58.2%,2.0%,64.7%,32.8%,44.4%
2021 Wimbledon R64,W vs Kostyuk,1.28,1.26,56.9,4.1,2.1%,53.2%,0.0%,57.8%,41.0%,47.2%
2021 Wimbledon R128,W vs Diyas,1.04,1.45,54.6,3.0,7.1%,57.1%,4.0%,72.0%,59.4%,40.0%
2021 Roland Garros R128,L vs Brady,0.90,0.72,51.6,2.4,3.6%,60.7%,0.0%,44.4%,36.1%,39.4%
2021 Madrid R16,L vs Badosa,0.97,0.87,70.2,6.5,5.1%,59.3%,0.0%,41.1%,43.1%,46.3%
2021 Australian Open R128,L vs Kanepi,0.72,0.44,28.0,2.0,7.7%,53.8%,0.0%,38.5%,45.8%,18.2%
2020 US Open R64,L vs Kostyuk,1.06,0.56,57.7,2.3,0.0%,52.4%,2.6%,68.4%,12.1%,32.1%
2020 Dubai R32,L vs Vondrousova,0.87,0.62,41.8,2.2,0.0%,69.6%,0.0%,47.4%,30.3%,26.7%
2020 Australian Open R128,L vs Tomljanovic,1.00,0.63,41.0,2.3,10.7%,57.1%,0.0%,32.1%,39.4%,30.0%
2019 Beijing R64,L vs Svitolina,1.00,0.83,63.8,4.5,2.2%,65.2%,4.8%,38.1%,46.0%,32.6%
2019 US Open R32,L vs Martic,0.93,0.73,54.1,2.9,2.8%,47.2%,6.1%,60.6%,29.4%,43.8%
2019 US Open R64,W vs Swiatek,1.01,1.23,71.0,5.4,5.0%,65.0%,2.7%,56.8%,45.7%,48.8%
2019 US Open R128,W vs Bouchard,1.21,1.72,39.2,2.1,10.7%,67.9%,0.0%,61.5%,41.4%,60.0%
2019 Jurmala F,W vs Kawa,1.17,1.18,68.3,8.9,2.0%,53.1%,6.8%,61.4%,38.3%,48.8%
2019 Jurmala SF,W vs Potapova,0.98,1.43,49.5,2.2,-,71.0%,-,53.8%,60.0%,46.9%
2019 Jurmala QF,W vs Bara,1.14,1.20,49.3,8.1,-,39.1%,-,56.4%,50.0%,61.1%
2019 Jurmala R32,W vs Flink,1.21,3.21,30.8,2.1,-,84.2%,-,75.0%,48.0%,58.3%
2025 (2 matches),,1.00,0.97,69.8,8.0,1.9%,54.6%,1.0%,49.5%,48.0%,44.8%
2021 (7 matches),,0.98,0.90,63.2,3.0,5.2%,58.1%,0.7%,50.7%,42.1%,41.3%
2020 (3 matches),,0.99,0.62,47.7,2.3,3.2%,58.1%,1.2%,51.8%,27.3%,29.5%
2019 (40 matches),,1.02,1.08,59.6,2.9,3.0%,59.5%,2.2%,55.8%,44.5%,45.3%
2018 (62 matches),,1.02,1.10,58.0,2.8,5.2%,59.7%,2.6%,56.6%,44.2%,46.3%
Career (251 matches),,1.02,1.07,58.1,2.7,3.8%,58.2%,2.1%,56.2%,44.3%,45.5%
