Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Anastasia Pavlyuchenkova [RUS],1,8,11.1%,1,0,1,0.0%,2010,2025,9,0.82,1.1%,3.4%,61.9%,58.6%,38.2%,50.8%,40.2%,48.8%,39.3%
9,Simona Halep [ROU],3,6,33.3%,3,2,1,66.7%,2009,2018,8,0.85,1.4%,4.1%,60.7%,57.1%,39.6%,50.2%,42.4%,45.1%,49.1%
8,Julia Goerges [GER],3,5,37.5%,3,1,2,33.3%,2011,2018,8,1.00,4.9%,3.4%,62.5%,66.1%,52.5%,61.0%,39.0%,56.5%,31.0%
8,Aleksandra Krunic [SRB],5,3,62.5%,0,0,0,-,2013,2018,7,1.17,5.6%,5.3%,55.8%,72.9%,46.3%,61.2%,45.6%,75.0%,57.8%
6,Naomi Osaka [JPN],2,4,33.3%,0,0,0,-,2017,2025,6,0.89,6.0%,3.8%,60.2%,65.2%,45.9%,57.5%,37.8%,40.0%,36.8%
6,Irina Camelia Begu [ROU],3,3,50.0%,0,0,0,-,2009,2020,5,0.94,1.1%,4.2%,56.2%,55.3%,54.0%,54.8%,42.6%,48.6%,42.9%
6,Donna Vekic [CRO],5,1,83.3%,0,0,0,-,2016,2020,6,1.09,2.7%,3.8%,57.8%,64.2%,44.0%,55.7%,48.3%,63.9%,50.0%
6,Caroline Wozniacki [DEN],0,6,0.0%,0,0,0,-,2010,2018,5,0.75,2.7%,2.0%,60.2%,56.5%,42.7%,51.0%,36.6%,45.2%,33.3%
6,Samantha Stosur [AUS],4,2,66.7%,2,2,0,100.0%,2010,2018,6,1.08,4.6%,2.4%,65.9%,70.0%,49.7%,63.1%,40.0%,55.9%,35.2%
6,Kristina Kucova [SVK],6,0,100.0%,2,2,0,100.0%,2009,2017,2,1.08,4.0%,6.8%,50.8%,68.9%,46.0%,57.6%,45.8%,66.7%,58.8%
6,Vera Dushevina [RUS],2,4,33.3%,1,1,0,100.0%,2009,2016,5,0.89,1.9%,3.3%,59.5%,55.3%,46.5%,51.8%,42.9%,47.2%,41.7%
5,Anna Karolina Schmiedlova [SVK],4,1,80.0%,0,0,0,-,2012,2024,4,1.24,6.3%,3.6%,61.1%,66.2%,55.1%,61.9%,47.1%,58.8%,64.3%
5,Sloane Stephens [USA],3,2,60.0%,1,0,1,0.0%,2017,2024,5,1.12,2.0%,2.6%,61.7%,65.3%,44.0%,57.1%,48.0%,59.0%,50.0%
5,Polona Hercog [SLO],4,1,80.0%,2,2,0,100.0%,2009,2021,4,1.31,1.6%,4.4%,65.9%,73.8%,44.7%,63.9%,47.3%,55.0%,44.7%
5,Karolina Pliskova [CZE],2,3,40.0%,3,3,0,100.0%,2015,2021,4,0.74,2.4%,2.4%,62.1%,59.0%,51.2%,56.1%,32.6%,62.8%,31.8%
