Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 W60+H La Bisbal D'Emporda F,W vs Rus,62% (8/13),42% (5/12),2/7,1/4,40% (4/10),2/3,1/1,56% (5/9),56% (5/9)
2020 US Open R128,L vs Rogers,67% (4/6),- (0/0),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2019 Bogota R32,L vs Zidansek,69% (9/13),29% (2/7),1/1,0/0,60% (6/10),1/3,0/1,- (0/0),- (0/0)
2019 Charleston R64,L vs Pegula,50% (8/16),63% (5/8),1/2,0/0,43% (3/7),2/4,0/1,0% (0/5),67% (4/6)
2019 W60 Launceston SF,W vs Rodionova,55% (6/11),46% (6/13),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 W60 Launceston QF,W vs Myers,53% (10/19),55% (6/11),2/5,1/4,62% (8/13),0/1,0/0,- (0/0),- (0/0)
2019 W60 Launceston R16,W vs Inglis,78% (7/9),56% (5/9),2/3,1/2,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 W60 Launceston R32,W vs Mcphee,69% (11/16),100% (6/6),2/2,1/1,57% (4/7),0/1,0/0,- (0/0),- (0/0)
2019 W60 Burnie R32,L vs Muhammad,46% (6/13),50% (3/6),0/0,0/0,64% (9/14),1/3,0/1,- (0/0),- (0/0)
2018 Mumbai F,L vs Kumkhum,47% (7/15),67% (4/6),1/1,0/0,58% (7/12),2/4,1/2,- (0/0),- (0/0)
2018 Mumbai SF,W vs Jakupovic,47% (8/17),63% (5/8),2/3,1/2,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2018 Mumbai QF,W vs Grammatikopoulou,77% (10/13),50% (7/14),2/2,1/1,56% (5/9),1/2,0/0,- (0/0),- (0/0)
2018 Mumbai R16,W vs Radwanska,59% (10/17),40% (4/10),2/2,1/1,50% (2/4),0/1,0/0,- (0/0),- (0/0)
2018 Mumbai R32,W vs Kuwata,56% (9/16),60% (3/5),2/3,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2018 Moscow R32,L vs Zvonareva,40% (4/10),25% (2/8),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2018 Anning F,W vs Zheng,62% (8/13),58% (7/12),2/4,1/3,38% (5/13),3/4,3/3,50% (3/6),67% (4/6)
2018 Anning SF,W vs Han,55% (6/11),50% (6/12),2/2,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2018 Anning R16,W vs Tjandramulia,54% (7/13),73% (8/11),2/3,1/2,20% (1/5),0/1,0/0,- (0/0),- (0/0)
2018 Anning R32,W vs Jiang,50% (6/12),60% (6/10),2/4,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2018 Australian Open Q1,L vs Collins,60% (6/10),67% (2/3),0/0,0/0,33% (2/6),2/4,0/1,- (0/0),- (0/0)
2021 (1 matches),,61.5%,41.7%,28.6%,25.0%,40.0%,66.7%,100.0%,55.6%,55.6%
2020 (1 matches),,66.7%,-,-,-,33.3%,33.3%,0.0%,-,-
2019 (7 matches),,58.8%,55.0%,66.7%,50.0%,56.9%,33.3%,0.0%,0.0%,66.7%
2018 (11 matches),,55.1%,54.5%,70.8%,66.7%,49.4%,44.4%,57.1%,50.0%,66.7%
2017 (39 matches),,58.9%,46.4%,60.3%,61.1%,50.7%,40.0%,32.0%,55.6%,40.0%
Career (159 matches),,60.3%,51.4%,60.6%,57.9%,54.1%,43.4%,36.1%,57.4%,47.8%
