Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,18,8,10,44.4%,18-23,43.9%,168-179,48.4%,0-1,0.0%,1,14.3%,0.0%,0.0%,4.1%,57.1%,42.9%,33.3%,38.8%,31.7%,35.6%,0.52,QF (2x)
2022,63,39,24,61.9%,83-55,60.1%,663-546,54.8%,3-2,60.0%,2,58.3%,46.2%,5.3%,7.9%,60.5%,50.0%,56.7%,52.6%,49.4%,50.9%,1.04,W (W25 Monastir)
2021,24,15,9,62.5%,33-22,60.0%,270-217,55.4%,1-2,33.3%,0,,,,,,,,,,,,W (W60+H La Bisbal D'Emporda)
2020,8,5,3,62.5%,12-4,75.0%,88-58,60.3%,1-1,50.0%,0,,,,,,,,,,,,QF (2x)
2019,16,11,5,68.8%,23-9,71.9%,171-116,59.6%,1-0,100.0%,1,42.9%,28.6%,6.3%,12.5%,62.5%,55.0%,41.7%,50.0%,40.8%,44.4%,0.82,F (2x)
2018,34,21,13,61.8%,44-27,62.0%,342-294,53.8%,3-1,75.0%,10,67.8%,49.6%,4.3%,10.0%,55.8%,66.3%,46.6%,57.6%,48.0%,52.7%,1.13,W (2x)
2017,35,22,13,62.9%,46-27,63.0%,359-305,54.1%,5-4,55.6%,4,59.6%,39.6%,4.6%,4.6%,61.3%,63.6%,42.4%,55.4%,44.2%,49.6%,0.99,W (2x)
2016,49,39,10,79.6%,75-29,72.1%,563-398,58.6%,10-4,71.4%,1,55.6%,10.0%,1.7%,10.0%,56.7%,52.9%,50.0%,51.7%,34.3%,42.5%,0.71,W (5x)
2015,65,41,24,63.1%,86-58,59.7%,722-609,54.2%,6-8,42.9%,0,,,,,,,,,,,,W (2x)
2014,45,27,18,60.0%,59-39,60.2%,483-394,55.1%,3-5,37.5%,0,,,,,,,,,,,,W (2x)
2013,37,22,15,59.5%,44-28,61.1%,352-276,56.1%,2-3,40.0%,0,,,,,,,,,,,,W (Padova 25K)
2012,38,24,14,63.2%,49-35,58.3%,404-361,52.8%,5-3,62.5%,0,,,,,,,,,,,,W (Perigueux 25K)
2011,30,23,7,76.7%,45-18,71.4%,326-226,59.1%,4-1,80.0%,0,,,,,,,,,,,,W (2x)
2010,9,5,4,55.6%,10-10,50.0%,84-87,49.1%,1-0,100.0%,0,,,,,,,,,,,,SF (Zwevegem 25K)
Career,471,302,169,64.1%,627-384,62.0%,4995-4066,55.1%,45-35,56.3%,19,61.9%,42.7%,4.2%,8.4%,57.7%,62.7%,45.8%,55.6%,45.7%,50.5%,1.03,
