Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 ITF La Bisbal F,W vs Rus,4.7,4.0,5.1,49.5%,56.3%,45.7%,34.8%,38.9%,19.9%,3.0,2.7,16.5,8.4
2018 Mumbai F,L vs Kumkhum,3.6,3.6,3.6,42.1%,48.6%,70.0%,55.6%,47.7%,17.3%,8.5,11.0,-1.0,-1.3
2018 Anning F,W vs Zheng,4.7,4.7,4.7,47.4%,60.8%,42.4%,35.0%,49.6%,8.9%,11.0,6.6,4.5,2.5
2016 ITF Budapest SF,W vs Cadantu Ignatik,7.6,6.8,8.3,60.5%,41.2%,42.9%,69.2%,50.8%,3.3%,3.0,1.5,11.5,5.9
2016 Roland Garros Q3,L vs Chirico,4.7,5.0,4.5,43.4%,37.0%,57.1%,33.3%,61.2%,15.7%,-0.5,-0.4,8.5,12.1
2015 ITF Indian Harbour Beach R32,L vs Stewart,3.4,3.4,3.5,50.0%,40.7%,20.0%,37.5%,61.8%,5.3%,0.0,0.0,-3.0,-4.2
Career (6 matches),,4.7,4.4,5.0,48.0%,50.2%,45.5%,48.2%,49.8%,12.0%,4.2,3.2,6.2,4.7
