Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 W60+H La Bisbal D'Emporda F,W vs Rus,1.13,1.09,100.1,9.0,2.0%,51.0%,0.0%,53.5%,41.0%,51.7%
2020 US Open R128,L vs Rogers,0.80,0.26,24.5,2.0,4.0%,40.0%,10.0%,55.0%,13.6%,21.1%
2019 Bogota R32,L vs Zidansek,1.08,0.80,76.3,4.0,2.2%,50.0%,2.4%,65.9%,34.1%,28.9%
2019 Charleston R64,L vs Pegula,0.96,0.80,50.4,8.2,0.0%,48.8%,5.4%,56.8%,42.2%,36.6%
2019 W60 Launceston SF,W vs Rodionova,1.13,1.55,45.1,2.0,0.0%,60.7%,0.0%,57.7%,50.0%,61.5%
2019 W60 Launceston QF,W vs Myers,1.15,1.14,77.7,3.3,3.8%,52.8%,4.1%,57.1%,37.3%,53.2%
2019 W60 Launceston R16,W vs Inglis,1.07,1.50,48.8,2.5,7.7%,73.1%,0.0%,52.4%,53.1%,48.4%
2019 W60 Launceston R32,W vs Mcphee,1.04,1.35,52.6,4.9,2.3%,62.8%,2.6%,68.4%,42.9%,47.4%
2019 W60 Burnie R32,L vs Muhammad,0.98,0.74,57.7,2.9,0.0%,54.8%,0.0%,47.4%,41.9%,30.8%
2018 Mumbai F,L vs Kumkhum,0.93,0.72,47.5,4.4,2.3%,46.5%,0.0%,64.3%,31.3%,37.5%
2018 Mumbai SF,W vs Jakupovic,1.20,1.32,51.4,3.2,2.8%,55.6%,3.1%,62.5%,47.5%,43.2%
2018 Mumbai QF,W vs Grammatikopoulou,1.06,1.28,55.9,2.5,0.0%,50.0%,2.7%,75.7%,46.2%,44.9%
2018 Mumbai R16,W vs Radwanska,1.12,1.36,60.5,4.0,5.3%,73.7%,5.7%,57.1%,38.9%,44.1%
2018 Mumbai R32,W vs Kuwata,1.13,1.46,43.1,2.0,11.4%,62.9%,5.9%,64.7%,53.8%,39.1%
2018 Moscow R32,L vs Zvonareva,0.91,0.66,46.9,2.5,0.0%,51.7%,0.0%,38.5%,39.4%,40.0%
2018 Anning F,W vs Zheng,1.19,1.13,86.3,41.8,0.0%,49.1%,2.0%,49.0%,47.1%,50.0%
2018 Anning SF,W vs Han,1.00,1.37,54.2,2.1,6.5%,51.6%,10.0%,63.3%,61.3%,55.2%
2018 Anning R16,W vs Tjandramulia,0.96,1.24,60.6,4.4,0.0%,54.3%,6.3%,62.5%,57.1%,51.2%
2018 Anning R32,W vs Jiang,1.12,1.35,47.8,3.0,10.3%,51.7%,3.8%,61.5%,44.7%,61.1%
2018 Australian Open Q1,L vs Collins,0.94,0.66,47.6,2.3,6.3%,59.4%,0.0%,43.3%,31.4%,36.7%
2021 (1 matches),,1.13,1.09,100.1,9.0,2.0%,51.0%,0.0%,53.5%,41.0%,51.7%
2020 (1 matches),,0.80,0.26,24.5,2.0,4.0%,40.0%,10.0%,55.0%,13.6%,21.1%
2019 (7 matches),,1.06,1.06,60.3,3.3,2.1%,56.2%,2.4%,58.4%,42.2%,43.7%
2018 (11 matches),,1.06,1.12,56.3,3.1,3.7%,54.8%,3.5%,58.7%,45.4%,46.3%
2017 (39 matches),,0.99,1.05,56.5,2.6,3.9%,54.4%,3.2%,58.4%,46.6%,46.0%
Career (159 matches),,1.03,1.13,55.5,2.6,3.1%,55.4%,2.8%,59.3%,45.7%,47.8%
