Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,12,6,6,50.0%,14-14,50.0%,134-126,51.5%,2-4,33.3%,12,72.4%,31.5%,9.3%,4.9%,56.9%,70.7%,48.5%,61.1%,40.9%,51.0%,1.05,QF (Auckland)
2019,47,27,20,57.4%,63-48,56.8%,572-511,52.8%,7-8,46.7%,47,75.6%,29.7%,8.8%,5.4%,55.0%,72.6%,47.6%,61.4%,41.1%,51.2%,1.06,W (Auckland)
2018,70,46,24,65.7%,99-63,61.1%,831-723,53.5%,14-7,66.7%,69,79.0%,27.9%,10.3%,5.3%,57.5%,74.1%,48.8%,63.4%,40.1%,51.6%,1.09,W (2x)
2017,71,48,23,67.6%,104-55,65.4%,828-693,54.4%,8-5,61.5%,71,76.8%,31.2%,8.8%,5.0%,56.4%,72.4%,48.3%,61.9%,42.2%,52.0%,1.11,W (2x)
2016,41,21,20,51.2%,48-43,52.7%,449-411,52.2%,4-6,40.0%,41,74.6%,29.2%,7.3%,5.0%,56.8%,70.5%,48.5%,61.0%,40.8%,50.9%,1.04,F (Auckland)
2015,38,17,21,44.7%,40-46,46.5%,418-412,50.4%,6-4,60.0%,30,69.7%,33.0%,6.5%,3.4%,59.5%,67.4%,48.3%,59.7%,40.0%,50.2%,0.99,QF (2x)
2014,33,15,18,45.5%,42-40,51.2%,381-374,50.5%,3-5,37.5%,31,-,-,8.1%,5.4%,59.1%,67.7%,47.6%,59.4%,41.9%,50.5%,1.03,SF (2x)
2013,43,16,27,37.2%,42-55,43.3%,439-492,47.2%,4-7,36.4%,40,-,-,6.0%,5.3%,55.5%,66.2%,44.5%,56.6%,40.0%,48.5%,0.92,R16 (8x)
2012,63,35,28,55.6%,77-66,53.8%,703-664,51.4%,9-12,42.9%,59,-,-,6.2%,4.3%,58.2%,67.4%,47.8%,59.3%,43.1%,51.2%,1.06,F (2x)
2011,63,38,25,60.3%,79-63,55.6%,710-633,52.9%,5-11,31.3%,59,-,-,6.1%,4.0%,58.9%,69.2%,48.4%,60.6%,42.5%,51.4%,1.08,W (Stuttgart)
2010,52,29,23,55.8%,64-55,53.8%,581-535,52.1%,3-7,30.0%,49,-,-,6.0%,5.0%,60.9%,66.5%,45.4%,58.2%,43.3%,50.8%,1.04,W (Bad Gastein)
2009,20,9,11,45.0%,22-23,48.9%,220-218,50.2%,2-3,40.0%,19,-,-,7.2%,3.4%,60.2%,68.5%,48.9%,60.7%,40.4%,50.4%,1.03,SF (Quebec City)
2008,14,6,8,42.9%,14-18,43.8%,163-176,48.1%,3-4,42.9%,11,-,-,6.0%,6.2%,58.3%,68.6%,46.0%,59.2%,39.0%,49.2%,0.95,SF (Portoroz)
2007,9,4,5,44.4%,8-12,40.0%,88-107,45.1%,2-1,66.7%,6,-,-,3.6%,4.5%,55.8%,61.5%,40.8%,52.4%,41.0%,46.8%,0.86,SF (Stockholm)
Career,576,317,259,55.0%,716-601,54.4%,6517-6075,51.8%,72-84,46.2%,544,75.9%,29.9%,7.5%,4.8%,57.7%,69.6%,47.6%,60.3%,41.5%,50.9%,1.05,
