Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,13,Hard,32,19,13,59.4%,7,2,5,28.6%,2008,2020,R16,29,1.07,8.2%,4.7%,59.0%,70.8%,48.0%,61.5%,41.2%,57.2%,45.3%
Roland Garros,13,Clay,28,15,13,53.6%,7,4,3,57.1%,2008,2020,R16,23,1.04,6.9%,4.6%,57.4%,67.6%,46.8%,58.8%,43.1%,60.4%,48.6%
Wimbledon,12,Grass,24,12,12,50.0%,12,7,5,58.3%,2008,2019,SF,24,1.01,7.7%,5.1%,58.3%,71.0%,46.4%,60.8%,39.4%,61.2%,42.9%
US Open,13,Hard,27,14,13,51.9%,7,2,5,28.6%,2007,2019,R16,23,1.05,8.9%,5.3%,55.7%,73.1%,48.4%,62.1%,39.8%,62.8%,40.7%
Olympics,1,,3,2,1,66.7%,2,0,2,0.0%,2012,2012,R16,3,1.05,15.0%,5.0%,57.5%,80.4%,49.0%,67.1%,34.7%,46.2%,69.2%
Fed Cup,9,,16,8,8,50.0%,3,2,1,66.7%,2008,2019,,6,1.07,9.1%,5.2%,56.4%,76.5%,42.4%,61.6%,41.0%,51.5%,47.7%
Indian Wells,12,Hard,22,10,12,45.5%,1,1,0,100.0%,2008,2019,R16,19,1.05,6.5%,6.5%,54.4%,67.7%,48.2%,58.8%,43.3%,50.4%,40.0%
Auckland,9,Hard,36,27,9,75.0%,10,8,2,80.0%,2010,2020,W,36,1.16,8.9%,4.9%,59.1%,73.3%,52.3%,64.7%,41.0%,62.1%,41.6%
Miami,11,Hard,22,11,11,50.0%,13,7,6,53.8%,2009,2019,R32,20,0.95,5.8%,4.4%,55.2%,66.0%,49.1%,58.4%,39.6%,57.8%,40.8%
Stuttgart,11,Clay,19,9,10,47.4%,3,1,2,33.3%,2006,2019,W,18,0.98,6.2%,3.6%,60.0%,68.4%,48.2%,60.3%,38.8%,65.0%,42.4%
Linz,9,Hard,22,13,9,59.1%,5,3,2,60.0%,2009,2019,F,18,1.02,6.3%,3.7%,61.4%,67.4%,47.6%,59.8%,41.2%,59.1%,47.6%
Madrid,9,Clay,21,12,9,57.1%,2,0,2,0.0%,2013,2019,SF,18,0.97,8.7%,2.8%,61.8%,68.3%,48.1%,60.6%,38.3%,55.7%,37.8%
