Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Cincinnati R64,L vs Kenin,0.93,0.93,62.0,2.6,-,55.3%,-,55.6%,34.9%,55.3%
2019 Birmingham F,L vs Barty,0.89,0.74,58.4,2.2,-,57.1%,-,62.5%,37.8%,28.6%
2019 Birmingham SF,W vs Martic,0.99,1.53,54.8,2.5,-,67.9%,-,69.2%,57.1%,39.4%
2019 Birmingham R16,W vs Rodina,1.27,1.81,49.6,2.2,-,72.4%,-,76.9%,36.7%,35.7%
2019 Birmingham R32,W vs Yastremska,1.13,1.22,61.7,14.1,-,57.8%,-,56.4%,46.5%,45.9%
2019 Roland Garros R128,L vs Kanepi,0.99,0.69,49.9,3.4,-,55.6%,-,42.9%,32.1%,39.1%
2019 Madrid R64,L vs Kuzmova,0.90,0.73,56.5,2.7,2.6%,59.0%,3.0%,60.6%,37.8%,27.3%
2019 Fed Cup RR,W vs Marcinkevica,1.04,1.27,57.5,2.3,10.5%,63.2%,8.3%,58.3%,48.9%,46.5%
2019 Charleston R32,L vs Townsend,0.90,0.80,61.3,2.2,6.1%,69.7%,0.0%,53.1%,39.0%,28.9%
2019 Miami R32,L vs Garcia,1.10,0.57,49.8,2.0,7.4%,44.4%,11.5%,65.4%,28.6%,18.5%
2019 Miami R64,W vs Rybarikova,1.17,1.29,62.1,3.0,13.2%,68.4%,13.2%,57.9%,43.8%,37.0%
2019 Indian Wells R32,L vs Barthel,0.79,0.87,66.7,2.7,0.0%,51.9%,2.0%,55.1%,52.6%,49.1%
2019 Indian Wells R64,W vs Kanepi,1.15,1.24,55.6,3.4,6.7%,55.6%,9.8%,58.5%,43.8%,48.8%
2019 Dubai R64,L vs Riske Amritraj,0.88,0.81,57.1,2.3,5.1%,51.3%,8.1%,48.6%,52.8%,38.2%
2019 Doha QF,L vs Halep,0.99,0.83,60.1,2.7,8.5%,51.1%,0.0%,47.7%,39.2%,45.8%
2019 Doha R16,W vs Riske Amritraj,0.99,1.14,82.3,8.8,8.5%,57.6%,12.5%,66.1%,42.1%,46.3%
2019 Doha R32,W vs Tomljanovic,1.26,1.62,38.1,2.5,5.9%,58.8%,12.1%,66.7%,35.7%,61.5%
2019 St. Petersburg R16,L vs Zvonareva,1.06,0.92,64.5,9.3,2.4%,63.4%,5.7%,65.7%,31.0%,30.8%
2019 St. Petersburg R32,W vs Sakkari,1.29,2.21,37.5,2.0,11.1%,77.8%,16.7%,75.0%,42.3%,38.1%
2019 Australian Open R128,L vs Collins,0.85,0.86,73.1,36.3,10.7%,66.1%,1.9%,54.7%,40.8%,38.6%
2019 (25 matches),,1.03,1.08,60.4,2.9,6.8%,61.2%,7.6%,59.1%,42.6%,40.9%
2018 (66 matches),,1.03,1.15,58.8,2.7,10.9%,64.3%,8.6%,63.2%,39.6%,41.1%
2017 (65 matches),,1.06,1.18,57.6,2.8,9.5%,62.9%,6.9%,61.3%,41.8%,43.4%
2016 (45 matches),,1.01,1.10,54.5,2.7,6.6%,61.5%,5.7%,61.2%,41.9%,41.9%
2015 (26 matches),,1.02,1.00,59.4,2.8,6.6%,60.7%,3.7%,57.6%,40.4%,39.5%
Career (352 matches),,1.02,1.07,58.4,2.8,8.5%,61.6%,6.6%,59.3%,41.0%,41.9%
