Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Wimbledon R32,L vs Williams,17,13,1.3,14.8%,11.3%,12,11,1.1,11.9%,10.9%,7.9%,4.0%,1.3,16.5%,13.0%
2019 Wimbledon R64,W vs Flink,39,25,1.6,34.8%,22.3%,29,19,1.5,31.5%,20.7%,17.4%,13.0%,0.6,4.5%,7.1%
2019 Wimbledon R128,W vs Ruse,28,12,2.3,22.2%,9.5%,18,11,1.6,17.3%,10.6%,7.7%,9.6%,0.4,7.1%,17.5%
2018 US Open R64,L vs Makarova,22,29,0.8,15.4%,20.3%,17,28,0.6,13.5%,22.2%,7.9%,4.8%,1.4,14.0%,9.8%
2018 US Open R128,W vs Kalinskaya,44,32,1.4,23.3%,16.9%,27,25,1.1,17.3%,16.0%,12.8%,3.8%,0.6,11.1%,19.0%
2018 Wimbledon SF,L vs Williams,20,11,1.8,20.0%,11.0%,17,7,2.4,19.8%,8.1%,14.0%,3.5%,2.3,16.0%,7.0%
2018 Wimbledon QF,W vs Bertens,36,21,1.7,19.5%,11.4%,33,18,1.8,19.0%,10.3%,13.2%,5.7%,0.7,10.3%,14.6%
2018 Wimbledon R16,W vs Vekic,30,21,1.4,23.3%,16.3%,24,19,1.3,21.8%,17.3%,16.4%,1.8%,0.8,14.0%,17.1%
2018 Wimbledon R32,W vs Strycova,50,35,1.4,21.3%,14.9%,40,30,1.3,19.6%,14.7%,12.3%,6.4%,0.8,8.5%,11.1%
2018 Wimbledon R64,W vs Lapko,45,25,1.8,23.7%,13.2%,36,18,2.0,22.5%,11.3%,11.3%,8.1%,0.5,7.4%,14.2%
2018 Wimbledon R128,W vs Puig,38,14,2.7,21.2%,7.8%,22,9,2.4,14.4%,5.9%,9.2%,2.6%,1.0,8.9%,8.9%
2017 US Open R16,L vs Stephens,26,43,0.6,17.7%,29.3%,22,40,0.6,16.1%,29.2%,8.8%,6.6%,0.6,6.1%,10.9%
2017 US Open R32,W vs Krunic,27,14,1.9,22.9%,11.9%,21,13,1.6,19.3%,11.9%,14.7%,4.6%,0.7,8.5%,12.7%
2017 US Open R64,W vs Zheng,16,9,1.8,20.8%,11.7%,13,7,1.9,19.1%,10.3%,11.8%,7.4%,0.6,10.4%,18.2%
2017 Wimbledon R128,L vs Tsurenko,51,54,0.9,20.6%,21.9%,42,52,0.8,18.5%,22.9%,11.5%,6.6%,1.0,10.1%,10.5%
2017 Roland Garros R128,L vs Brengle,79,90,0.9,32.2%,36.7%,73,84,0.9,31.6%,36.4%,24.2%,7.4%,0.6,6.1%,10.6%
2017 Australian Open R64,L vs Jankovic,33,44,0.8,25.4%,33.8%,29,40,0.7,24.8%,34.2%,18.8%,6.0%,0.6,6.9%,11.5%
2017 Australian Open R128,W vs Siniakova,33,43,0.8,18.4%,24.0%,26,35,0.7,16.9%,22.7%,11.7%,4.5%,0.6,9.5%,15.6%
2016 US Open R64,L vs Williams,17,22,0.8,15.2%,19.6%,12,19,0.6,12.1%,19.2%,5.1%,5.1%,1.1,16.1%,15.2%
2016 Wimbledon R128,L vs Shvedova,23,24,1.0,14.8%,15.5%,21,16,1.3,15.3%,11.7%,8.8%,6.6%,0.6,10.3%,16.8%
Career (58 matches),,1835,1754,1.0,21.3%,20.4%,1525,1542,1.0,19.8%,20.0%,9.9%,3.8%,0.7,10.4%,14.0%
