Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Caroline Wozniacki [DEN],6,5,54.5%,5,4,1,80.0%,2010,2020,11,0.97,7.5%,4.6%,62.2%,65.9%,48.4%,59.3%,39.6%,58.9%,42.0%
11,Barbora Strycova [CZE],6,5,54.5%,4,3,1,75.0%,2009,2018,10,0.96,5.6%,5.3%,55.7%,66.3%,46.8%,57.6%,40.8%,61.0%,43.9%
9,Polona Hercog [SLO],6,3,66.7%,6,3,3,50.0%,2010,2019,8,1.10,3.0%,5.2%,58.7%,71.2%,48.9%,62.0%,41.6%,54.5%,40.8%
9,Yanina Wickmayer [BEL],3,6,33.3%,1,0,1,0.0%,2006,2017,6,1.00,9.9%,4.3%,58.6%,71.2%,49.4%,62.2%,37.8%,58.3%,40.6%
8,Anastasija Sevastova [LAT],5,3,62.5%,3,2,1,66.7%,2011,2018,8,1.00,3.6%,5.0%,57.0%,72.7%,45.4%,61.0%,39.0%,69.0%,43.5%
8,Svetlana Kuznetsova [RUS],3,5,37.5%,1,1,0,100.0%,2007,2016,6,0.94,6.9%,3.7%,56.5%,63.8%,45.5%,55.8%,41.7%,55.8%,44.4%
7,Kaia Kanepi [EST],3,4,42.9%,3,1,2,33.3%,2008,2019,6,1.00,7.3%,5.9%,53.2%,64.5%,44.7%,55.2%,44.6%,51.5%,47.6%
7,Anastasia Pavlyuchenkova [RUS],4,3,57.1%,0,0,0,-,2011,2019,6,1.13,9.1%,3.3%,56.3%,75.3%,52.0%,65.2%,39.4%,72.5%,32.5%
7,Petra Kvitova [CZE],1,6,14.3%,1,0,1,0.0%,2010,2018,6,0.81,5.4%,7.0%,60.8%,67.7%,45.9%,59.1%,32.9%,50.0%,50.0%
7,Bethanie Mattek Sands [USA],4,3,57.1%,2,2,0,100.0%,2008,2016,5,0.95,4.6%,4.3%,62.2%,59.8%,52.4%,57.0%,41.0%,57.5%,38.5%
7,Lucie Hradecka [CZE],6,1,85.7%,3,3,0,100.0%,2009,2016,5,1.19,8.5%,4.0%,57.5%,69.8%,63.1%,67.0%,39.4%,66.7%,45.5%
6,Viktoria Kuzmova [SVK],5,1,83.3%,1,1,0,100.0%,2018,2020,6,1.52,13.0%,4.2%,60.3%,78.4%,56.6%,69.7%,46.0%,62.5%,40.4%
6,Monica Puig [PUR],3,3,50.0%,3,2,1,66.7%,2013,2019,6,0.99,11.5%,4.8%,57.1%,71.4%,49.3%,61.9%,37.6%,60.0%,32.0%
6,Andrea Petkovic [GER],2,4,33.3%,1,0,1,0.0%,2008,2019,5,0.89,9.6%,5.8%,55.0%,67.6%,45.5%,57.6%,37.6%,36.4%,31.0%
6,Lesia Tsurenko [UKR],3,3,50.0%,3,1,2,33.3%,2016,2018,6,1.06,4.4%,3.3%,58.9%,66.3%,43.2%,56.8%,45.8%,47.9%,36.8%
