Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Cincinnati R64,L vs Kenin,31% (4/13),100% (4/4),1/4,38% (5/13),20% (1/5),3/3,0/0,0/0,0/0,0/0
2019 Birmingham F,L vs Barty,27% (3/11),33% (1/3),0/3,50% (5/10),40% (2/5),1/1,0/0,1/1,0/0,0/0
2019 Birmingham SF,W vs Martic,50% (5/10),80% (4/5),0/1,22% (2/9),50% (1/2),2/3,1/1,0/0,0/0,0/0
2019 Birmingham R16,W vs Rodina,31% (4/13),75% (3/4),1/1,21% (3/14),67% (2/3),1/2,1/3,0/0,1/1,0/0
2019 Birmingham R32,W vs Yastremska,31% (5/16),100% (5/5),0/4,29% (5/17),0% (0/5),3/4,1/1,1/1,1/1,0/0
2019 Roland Garros R128,L vs Kanepi,22% (2/9),100% (2/2),1/5,60% (6/10),0% (0/6),2/2,0/0,0/1,0/0,0/1
2019 Madrid R64,L vs Kuzmova,27% (3/11),33% (1/3),0/3,45% (5/11),40% (2/5),1/1,0/0,1/1,0/0,1/1
2019 Fed Cup RR,W vs Marcinkevica,57% (8/14),88% (7/8),0/3,31% (4/13),0% (0/4),4/6,1/1,0/1,0/0,0/0
2019 Charleston R32,L vs Townsend,18% (2/11),50% (1/2),0/1,18% (2/11),0% (0/2),0/1,0/0,2/3,0/0,2/2
2019 Miami R32,L vs Garcia,22% (2/9),0% (0/2),0/2,56% (5/9),20% (1/5),0/0,0/0,1/3,0/0,1/2
2019 Miami R64,W vs Rybarikova,36% (4/11),100% (4/4),1/2,27% (3/11),33% (1/3),2/2,0/0,0/0,0/0,0/0
2019 Indian Wells R32,L vs Barthel,60% (9/15),78% (7/9),3/5,71% (10/14),40% (4/10),5/6,0/0,2/3,0/0,1/1
2019 Indian Wells R64,W vs Kanepi,62% (8/13),63% (5/8),2/4,54% (7/13),43% (3/7),4/4,1/1,1/1,1/1,0/0
2019 Dubai R64,L vs Riske Amritraj,64% (7/11),57% (4/7),0/4,82% (9/11),33% (3/9),2/4,0/0,3/5,0/0,2/3
2019 Doha QF,L vs Halep,50% (6/12),67% (4/6),1/4,50% (6/12),33% (2/6),3/4,0/1,2/2,0/0,1/1
2019 Doha R16,W vs Riske Amritraj,57% (8/14),63% (5/8),0/2,40% (6/15),67% (4/6),4/4,1/2,1/1,0/1,0/0
2019 Doha R32,W vs Tomljanovic,63% (5/8),80% (4/5),0/0,50% (4/8),100% (4/4),4/4,2/2,0/0,1/1,0/0
2019 St. Petersburg R16,L vs Zvonareva,33% (5/15),80% (4/5),1/3,33% (5/15),0% (0/5),2/4,1/1,1/3,0/0,1/2
2019 St. Petersburg R32,W vs Sakkari,40% (4/10),100% (4/4),0/1,20% (2/10),50% (1/2),2/2,0/0,1/1,0/0,0/0
2019 Australian Open R128,L vs Collins,33% (5/15),100% (5/5),1/3,40% (6/15),33% (2/6),3/5,1/2,2/2,0/1,1/1
2019 (25 matches),,42.4%,75.4%,26.2%,39.4%,33.3%,80.5%,77.3%,69.4%,75.0%,76.5%
2018 (66 matches),,39.9%,71.1%,20.8%,32.6%,37.4%,80.3%,79.5%,75.7%,81.1%,77.3%
2017 (65 matches),,44.5%,73.5%,30.5%,34.0%,33.1%,79.2%,88.2%,71.0%,88.2%,68.0%
2016 (45 matches),,42.8%,74.2%,31.1%,37.7%,33.3%,79.2%,81.0%,72.1%,80.0%,71.4%
2015 (26 matches),,37.6%,67.9%,27.4%,38.0%,28.8%,74.2%,69.6%,77.3%,58.3%,87.5%
Career (352 matches),,41.8%,73.2%,27.3%,38.0%,30.1%,75.1%,79.7%,67.0%,81.2%,63.0%
