Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2019 Wimbledon R32,L vs Williams,100.0,108.2,4.4,111.0,106.6,115,99,90.9,6.0,92.3,85.0,103,81
2018 US Open R64,L vs Makarova,94.6,101.3,8.2,105.4,96.4,109,65,84.0,7.0,92.0,80.2,97,66
2018 US Open R128,W vs Kalinskaya,97.4,104.9,6.8,107.9,101.2,116,86,85.9,5.7,91.7,83.8,95,72
2018 Wimbledon SF,L vs Williams,99.2,107.1,3.6,107.8,103.6,114,99,85.8,6.2,88.8,87.8,97,77
2018 Wimbledon QF,W vs Bertens,96.1,106.9,4.1,109.6,105.3,115,99,84.7,6.3,84.7,88.1,98,71
2018 Wimbledon R16,W vs Vekic,99.5,107.8,4.8,109.7,105.4,116,96,84.3,7.2,89.0,86.3,96,70
2018 Wimbledon R32,W vs Strycova,99.2,108.8,4.1,110.6,106.8,116,98,84.0,7.2,87.8,82.5,98,70
2018 Wimbledon R128,W vs Puig,101.4,107.0,4.2,108.4,105.1,114,95,92.0,6.2,97.0,91.1,102,75
2017 US Open R16,L vs Stephens,97.1,106.5,5.9,109.6,103.8,115,84,82.6,6.1,84.0,77.4,99,72
2017 US Open R32,W vs Krunic,92.8,102.4,9.4,105.6,100.1,112,70,80.0,8.1,82.3,81.1,96,67
2017 US Open R64,W vs Zheng,94.7,101.6,9.8,105.3,93.0,113,76,82.3,7.4,95.0,89.0,95,71
2017 Roland Garros R128,L vs Brengle,93.8,104.8,5.8,,,115,88,77.9,8.7,,,97,64
2017 Australian Open R64,L vs Jankovic,96.9,106.2,4.1,106.8,105.5,113,92,82.4,6.6,87.0,82.5,95,69
2016 US Open R64,L vs Williams,96.1,105.3,6.3,107.4,101.2,116,91,83.5,5.5,86.0,87.5,92,72
2016 Roland Garros R64,L vs Puig,93.3,100.6,6.5,,,113,80,81.2,7.0,,,95,69
2016 Roland Garros R128,W vs Konta,95.3,104.8,4.0,,,110,97,77.3,6.1,,,87,68
2016 Australian Open R64,L vs Pliskova,97.8,105.6,4.4,,,113,94,81.5,8.8,,,96,62
2015 Wimbledon R128,L vs Bacsinszky,99.7,105.1,6.5,,,113,74,87.2,3.2,,,91,80
2015 Roland Garros R16,L vs Errani,95.2,101.2,8.0,,,110,76,76.8,7.1,,,90,68
2015 Roland Garros R32,W vs Falconi,88.4,95.9,11.1,,,110,63,75.6,6.4,,,89,62
Career (49 matches),,94.4,103.3,6.2,108.5,103.5,126,63,81.5,6.6,88.3,84.6,103,62
