Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Curitiba CH R32,L vs Sell,82.9%,35.3%,4.9%,1/1,2.06,0.0%,77.8%,47.6%,7.4%,2.00,0.0%,92.9%,15.4%,0.0%,2.11,0.0%
2024 Estoril R32,L vs Monfils,75.4%,40.8%,1.5%,1/0,2.36,3.3%,72.2%,34.6%,2.8%,2.25,0.0%,82.1%,47.8%,0.0%,2.44,5.7%
Career (2 matches),,78.3%,38.6%,2.8%,66.7%,2.26,2.2%,74.6%,40.4%,4.8%,2.16,0.0%,85.7%,36.1%,0.0%,2.33,3.8%
