Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1989,7,1,6,14.3%,2-11,15.4%,41-71,36.6%,0-1,0.0%,0,,,,,,,,,,,,R16 (Estoril)
1988,11,4,7,36.4%,7-16,30.4%,76-125,37.8%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
1987,33,14,19,42.4%,32-36,47.1%,283-309,47.8%,4-5,44.4%,0,,,,,,,,,,,,R16 (5x)
1986,34,15,19,44.1%,30-44,40.5%,297-344,46.3%,3-2,60.0%,0,,,,,,,,,,,,QF (2x)
1985,28,12,16,42.9%,23-29,44.2%,224-234,48.9%,6-2,75.0%,0,,,,,,,,,,,,SF (Barcelona)
1981,49,33,16,67.3%,67-38,63.8%,496-398,55.5%,2-2,50.0%,0,,,,,,,,,,,,W (Berlin)
1980,51,29,22,56.9%,58-46,55.8%,473-432,52.3%,6-4,60.0%,0,,,,,,,,,,,,W (2x)
1979,65,41,24,63.1%,82-49,62.6%,639-547,53.9%,12-8,60.0%,0,,,,,,,,,,,,F (2x)
1978,89,58,31,65.2%,118-68,63.4%,926-733,55.8%,8-6,57.1%,0,,,,,,,,,,,,W (4x)
1977,55,37,18,67.3%,76-45,62.8%,585-477,55.1%,5-5,50.0%,0,,,,,,,,,,,,W (7x)
1976,45,29,16,64.4%,61-42,59.2%,525-447,54.0%,3-8,27.3%,0,,,,,,,,,,,,W (2x)
1975,10,5,5,50.0%,11-13,45.8%,109-110,49.8%,2-0,100.0%,0,,,,,,,,,,,,F (Vienna)
1974,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R64 (Roland Garros)
Career,478,278,200,58.2%,567-439,56.4%,4679-4239,52.5%,52-43,54.7%,0,,,,,,,,,,,,
