Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Santiago F,W vs Hanfmann,3.3,3.2,3.4,58.1%,45.2%,45.5%,57.1%,53.3%,13.1%,12.0,14.5,4.5,6.3
2026 Buenos Aires F,L vs Cerundolo,4.3,3.9,4.7,52.2%,46.9%,0.0%,60.0%,52.0%,13.8%,0.0,0.0,-8.0,-8.7
2026 Australian Open R16,L vs Sinner,3.8,3.6,4.1,44.9%,40.7%,36.4%,37.5%,42.6%,15.7%,13.5,12.6,-6.5,-4.9
2025 Paris R64,L vs Cazaux,3.9,3.9,3.9,47.7%,54.3%,53.8%,46.7%,62.6%,30.5%,18.0,12.1,-5.5,-8.9
2025 US Open R32,L vs Alcaraz,3.5,3.6,3.3,33.3%,42.9%,37.5%,83.3%,54.3%,9.9%,-2.0,-2.0,-7.5,-9.1
2025 Umag F,W vs Taberner,4.6,3.3,5.6,62.7%,65.2%,30.0%,58.3%,52.1%,28.6%,15.5,17.2,-1.0,-1.5
2025 Bastad F,W vs De Jong,4.6,4.5,4.7,48.8%,54.5%,56.0%,46.7%,57.5%,16.0%,18.5,11.5,-3.0,-2.8
2025 Marrakech F,W vs Griekspoor,3.7,4.3,3.1,48.5%,31.4%,75.0%,90.0%,66.0%,21.3%,16.0,11.3,-1.0,-1.8
2024 Paris R64,L vs Griekspoor,2.2,2.5,1.8,44.6%,27.3%,75.0%,0.0%,65.6%,14.3%,0.5,1.6,-5.0,-27.8
2024 Vienna R32,W vs Thiem,4.3,4.2,4.4,58.9%,51.9%,66.7%,40.0%,62.0%,13.6%,11.0,8.9,-1.5,-2.3
2024 Canada R64,L vs Paul,4.0,4.3,3.6,46.6%,41.7%,35.3%,69.2%,48.8%,13.4%,5.0,4.5,-7.0,-6.5
2024 Umag R16,L vs Mensik,4.5,4.9,4.2,41.4%,45.0%,42.9%,69.2%,61.5%,30.6%,1.5,1.2,-4.5,-7.9
2024 Lyon SF,L vs Etcheverry,5.1,5.0,5.1,39.1%,51.7%,37.5%,35.7%,60.8%,17.2%,1.5,1.2,2.0,2.9
2024 Cagliari CH QF,W vs Coria,6.5,6.3,6.7,67.6%,44.0%,50.0%,68.4%,49.5%,16.2%,16.0,12.3,2.5,2.1
2024 Madrid R64,L vs Fritz,4.4,4.5,4.2,44.3%,44.4%,35.7%,60.0%,50.5%,23.8%,4.0,4.3,5.0,6.3
2024 Houston SF,L vs Tiafoe,3.8,3.7,3.9,43.4%,56.5%,21.1%,62.5%,55.9%,16.3%,5.5,5.7,-1.5,-2.2
2024 Santiago R32,W vs Bagnis,4.7,4.4,5.1,51.5%,50.0%,36.7%,53.6%,55.7%,18.9%,13.5,5.7,-5.0,-3.1
2024 Cordoba F,W vs Bagnis,4.6,4.4,4.8,62.1%,51.7%,70.0%,61.5%,50.9%,16.5%,12.5,11.8,2.0,2.2
2024 Cordoba SF,W vs Baez,5.1,4.8,5.5,62.0%,43.9%,48.4%,48.0%,56.5%,16.5%,17.5,9.0,4.5,3.4
2023 Todi CH F,W vs Tabur,4.9,3.6,6.1,58.5%,44.4%,52.0%,63.3%,55.0%,19.3%,15.5,8.0,0.0,0.0
Career (21 matches),,4.3,4.2,4.4,49.7%,47.3%,44.1%,56.3%,55.5%,18.7%,9.6,7.5,-1.9,-2.1
