Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,17,11,6,64.7%,29-18,61.7%,238-219,52.1%,6-1,85.7%,17,78.8%,24.1%,9.2%,3.2%,57.8%,75.8%,48.6%,64.4%,38.7%,51.3%,1.09,W (Santiago)
2025,55,29,26,52.7%,69-63,52.3%,649-636,50.5%,14-9,60.9%,55,79.1%,21.0%,7.8%,4.0%,60.2%,71.6%,51.9%,63.8%,36.3%,50.0%,1.00,W (3x)
2024,51,25,26,49.0%,57-65,46.7%,606-608,49.9%,16-11,59.3%,50,77.8%,21.2%,7.3%,3.1%,58.5%,70.4%,51.1%,62.4%,36.5%,49.7%,0.97,W (Cordoba)
2023,3,1,2,33.3%,2-4,33.3%,25-31,44.6%,0-0,-,3,75.9%,11.1%,6.7%,5.0%,48.3%,75.9%,46.2%,60.6%,31.0%,46.9%,0.79,R16 (Cordoba)
Career,126,66,60,52.4%,157-150,51.1%,1518-1494,50.4%,36-21,63.2%,125,78.4%,21.3%,7.8%,3.5%,59.0%,71.8%,51.0%,63.2%,36.7%,50.0%,1.00,
