Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Santiago F,W vs Hanfmann,63.4%,51.1%,1.4%,1/0,2.41,11.6%,57.8%,50.0%,2.2%,2.38,14.3%,79.2%,52.6%,0.0%,2.47,6.7%
2026 Buenos Aires F,L vs Cerundolo,80.9%,40.0%,0.0%,0/0,2.39,13.2%,80.6%,48.3%,0.0%,2.24,26.3%,92.9%,30.8%,0.0%,2.55,0.0%
2026 Australian Open R16,L vs Sinner,64.0%,38.2%,8.1%,6/1,2.30,8.2%,54.8%,35.3%,3.2%,2.12,13.8%,87.5%,42.9%,20.8%,2.47,3.1%
2025 Paris R64,L vs Cazaux,58.6%,51.0%,3.4%,3/0,2.18,9.1%,41.5%,31.8%,1.9%,2.10,16.7%,90.6%,65.5%,6.3%,2.28,0.0%
2025 US Open R32,L vs Alcaraz,57.1%,47.5%,10.0%,5/2,2.33,25.0%,51.1%,41.7%,2.1%,2.09,37.0%,72.7%,56.3%,27.3%,2.58,12.0%
2025 Umag F,W vs Taberner,81.1%,44.2%,0.0%,0/0,2.29,19.2%,83.9%,38.5%,0.0%,1.95,50.0%,85.0%,52.9%,0.0%,2.50,0.0%
2025 Bastad F,W vs De Jong,72.9%,45.2%,2.4%,1/1,2.21,19.2%,64.2%,41.2%,1.9%,2.03,32.3%,90.3%,50.0%,3.2%,2.48,0.0%
2025 Marrakech F,W vs Griekspoor,67.9%,32.7%,1.2%,1/0,2.05,21.4%,66.7%,35.3%,2.0%,1.95,32.4%,87.5%,28.6%,0.0%,2.21,4.5%
2024 Paris R64,L vs Griekspoor,30.6%,20.0%,10.2%,4/1,2.23,23.1%,30.6%,9.1%,0.0%,2.32,45.5%,57.1%,50.0%,71.4%,2.17,6.7%
2024 Vienna R32,W vs Thiem,66.7%,52.5%,0.0%,0/0,2.11,30.0%,52.8%,57.9%,0.0%,2.09,50.0%,91.3%,47.6%,0.0%,2.14,5.6%
2024 Canada R64,L vs Paul,60.3%,38.6%,2.7%,2/0,2.53,25.9%,53.8%,38.1%,2.6%,2.36,43.8%,74.2%,39.1%,3.2%,2.73,3.8%
2024 Umag R16,L vs Mensik,77.3%,47.1%,3.0%,0/2,2.60,7.3%,64.9%,37.5%,5.4%,2.57,10.0%,96.4%,55.6%,0.0%,2.68,0.0%
2024 Lyon SF,L vs Etcheverry,71.2%,32.4%,1.9%,1/0,2.44,4.7%,63.3%,26.3%,3.3%,2.38,8.3%,85.7%,38.9%,0.0%,2.53,0.0%
2024 Cagliari CH QF,W vs Coria,87.0%,62.5%,4.3%,2/0,1.99,2.2%,90.0%,55.6%,3.3%,2.07,4.5%,100.0%,76.9%,7.7%,1.91,0.0%
2024 Madrid R64,L vs Fritz,63.2%,33.3%,3.5%,1/1,-,18.4%,55.3%,23.8%,2.6%,-,24.1%,78.9%,46.7%,5.3%,-,10.0%
2024 Houston SF,L vs Tiafoe,57.8%,43.2%,7.8%,2/3,2.58,14.0%,47.8%,36.4%,4.3%,2.63,21.9%,88.2%,53.3%,17.6%,2.50,0.0%
2024 Santiago R32,W vs Bagnis,69.6%,38.8%,6.1%,1/6,2.33,20.5%,66.2%,36.7%,5.4%,2.36,31.1%,81.6%,41.9%,7.9%,2.29,9.3%
2024 Cordoba F,W vs Bagnis,80.0%,62.5%,1.7%,0/1,2.18,15.2%,86.5%,56.3%,0.0%,2.30,33.3%,72.7%,75.0%,4.5%,2.08,0.0%
2024 Cordoba SF,W vs Baez,82.2%,53.3%,4.1%,2/1,2.26,7.7%,85.2%,47.8%,1.9%,2.26,15.4%,77.8%,71.4%,11.1%,2.27,0.0%
2023 Todi CH F,W vs Tabur,81.5%,50.7%,6.5%,4/2,2.40,12.0%,80.6%,50.0%,4.5%,2.46,19.2%,91.3%,52.4%,13.0%,2.33,4.2%
Career (21 matches),,69.3%,44.8%,4.0%,60.0%,2.31,14.3%,64.2%,42.2%,2.4%,2.26,24.2%,85.5%,48.7%,7.5%,2.36,3.2%
