Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),19,2050,51,1801,98,1662,21,1828,82,1602,,,,
2025,25,1579,70,1761,135,1593,29,1796,98,1582,,,,
2024,44,1198,106,1692,215,1489,55,1718,132,1527,282,231,,
2023,128,510,122,1647,218,1477,101,1631,148,1497,,,,
2022,206,266,233,1511,329,1349,203,1498,,,,,,
2021,341,142,333,1365,340,1285,296,1361,,,,,,
2020,960,12,,,,,,,,,1325,12,,
2019,1438,2,,,,,,,,,1283,12,,
