Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Santiago F,W vs Hanfmann,16,16,1.0,11.3%,11.3%,10,13,0.8,8.3%,10.8%,5.0%,3.3%,0.9,21.1%,22.5%
2026 Buenos Aires F,L vs Cerundolo,13,28,0.5,10.3%,22.2%,10,25,0.4,8.7%,21.7%,7.0%,1.7%,1.0,19.8%,19.8%
2026 Australian Open R16,L vs Sinner,33,30,1.1,18.0%,16.4%,22,25,0.9,14.9%,16.9%,11.5%,0.7%,2.6,25.1%,9.8%
2025 Paris Masters R64,L vs Cazaux,23,28,0.8,13.6%,16.6%,19,24,0.8,13.3%,16.8%,9.8%,2.1%,1.2,20.1%,17.2%
2025 US Open R32,L vs Alcaraz,22,35,0.6,15.0%,23.8%,17,27,0.6,13.7%,21.8%,6.5%,0.0%,1.8,32.7%,17.7%
2025 Umag F,W vs Taberner,19,13,1.5,19.8%,13.5%,12,12,1.0,14.0%,14.0%,14.0%,0.0%,0.4,7.3%,20.8%
2025 Bastad F,W vs De Jong,31,25,1.2,19.7%,15.9%,25,23,1.1,17.6%,16.2%,15.5%,2.1%,1.1,19.1%,17.8%
2025 Marrakech F,W vs Griekspoor,28,26,1.1,17.1%,15.9%,25,23,1.1,17.7%,16.3%,12.8%,5.0%,1.4,23.2%,16.5%
2024 Paris Masters R64,L vs Griekspoor,27,10,2.7,27.0%,10.0%,22,8,2.8,32.4%,11.8%,10.3%,1.5%,2.9,40.0%,14.0%
2024 Vienna R32,W vs Thiem,22,15,1.5,17.7%,12.1%,16,13,1.2,15.5%,12.6%,10.7%,4.9%,1.2,23.4%,20.2%
2024 US Open R128,L vs Baez,39,61,0.6,13.6%,21.3%,29,52,0.6,11.2%,20.1%,7.7%,3.5%,0.8,12.2%,15.3%
2024 Canada Masters R64,L vs Paul,16,30,0.5,10.4%,19.5%,15,25,0.6,11.0%,18.4%,8.8%,0.7%,0.9,14.9%,17.5%
2024 Umag R16,L vs Mensik,11,22,0.5,9.4%,18.8%,8,21,0.4,7.8%,20.4%,3.9%,3.9%,1.0,20.5%,19.7%
2024 Wimbledon R64,L vs Musetti,46,59,0.8,13.9%,17.8%,36,52,0.7,12.1%,17.4%,9.4%,2.0%,1.5,19.9%,13.3%
2024 Wimbledon R128,W vs Choinski,47,43,1.1,14.7%,13.5%,30,35,0.9,10.6%,12.3%,7.0%,3.5%,0.8,13.8%,16.3%
2024 Lyon SF,L vs Etcheverry,17,20,0.9,16.2%,19.0%,16,18,0.9,17.2%,19.4%,9.7%,7.5%,2.2,21.0%,9.5%
2024 Cagliari CH QF,W vs Coria,18,15,1.2,18.4%,15.3%,17,14,1.2,18.3%,15.1%,9.7%,8.6%,0.5,12.2%,23.5%
2024 Madrid Masters R64,L vs Fritz,40,13,3.1,31.7%,10.3%,39,13,3.0,33.6%,11.2%,11.2%,8.6%,3.5,35.7%,10.3%
2024 Houston SF,L vs Tiafoe,26,17,1.5,19.8%,13.0%,21,15,1.4,18.4%,13.2%,12.3%,4.4%,1.8,21.4%,12.2%
2024 Santiago R32,W vs Bagnis,38,34,1.1,15.8%,14.2%,25,33,0.8,11.8%,15.6%,8.0%,3.8%,0.8,17.9%,22.9%
Career (24 matches),,617,634,1.0,15.6%,16.0%,476,560,0.9,13.6%,16.0%,8.8%,3.3%,1.1,19.2%,17.4%
