Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Feb-2026,Santiago,Clay,F,21,81,(2) Darderi d. Yannick Hanfmann [GER],7-6(6) 7-5,1.32,8.5%,4.2%,69.0%,79.6%,59.1%,2/4,1:47
09-Feb-2026,Buenos Aires,Clay,F,22,19,(1) Francisco Cerundolo [ARG] d. (2) Darderi,6-4 6-2,0.79,5.2%,5.2%,56.9%,72.7%,24.0%,6/10,1:36
01-Sep-2025,Genoa CH,Clay,F,34,141,(1) Darderi d. (8) Andrea Pellegrino [ITA],6-1 6-3,1.89,11.1%,4.4%,64.4%,86.2%,43.8%,1/2,1:07
20-Jul-2025,Umag,Clay,F,46,111,(2) Darderi d. Carlos Taberner [ESP],6-3 6-3,2.43,16.3%,2.3%,53.5%,87.0%,80.0%,0/0,1:26
14-Jul-2025,Bastad,Clay,F,55,106,(6) Darderi d. Jesper De Jong [NED],6-4 3-6 6-3,1.17,8.3%,2.8%,65.3%,80.9%,52.0%,0/2,2:06
31-Mar-2025,Marrakech,Clay,F,57,37,(7) Darderi d. (1) Tallon Griekspoor [NED],7-6(3) 7-6(4),0.98,3.6%,3.6%,61.4%,72.5%,65.6%,3/4,2:03
24-Mar-2025,Naples CH,Clay,F,61,122,Vit Kopriva [CZE] d. (1) Darderi,3-6 6-3 7-6(4),0.97,8.4%,1.1%,52.6%,74.0%,60.0%,5/6,2:27
10-Jun-2024,Perugia CH,Clay,F,41,77,(1) Darderi d. (6) Sumit Nagal [IND],6-1 6-2,2.32,13.5%,2.7%,62.2%,95.7%,35.7%,1/2,1:02
05-Feb-2024,Cordoba,Clay,F,136,207,(Q) Darderi d. (Q) Facundo Bagnis [ARG],6-1 6-4,1.72,16.0%,0.0%,54.0%,77.8%,60.9%,1/2,1:24
06-Nov-2023,Lima CH,Clay,F,137,126,Darderi d. Mariano Navone [ARG],4-6 6-3 7-5,1.12,1.0%,0.0%,62.2%,68.9%,59.5%,5/8,2:54
