Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1996 Miami F,L vs Graf,0.0%,-,7.8%,71.4%,14.3%,50.0%,0.0%,26.7%,66.7%,0.0%,-,93,128
1996 Australian Open SF,L vs Seles,0.0%,-,12.9%,80.8%,21.7%,33.3%,16.7%,8.6%,7.7%,1.4%,0.0%,99,115
Career (2 matches),,0.0%,-,11.3%,78.8%,20.0%,36.4%,13.3%,11.5%,26.3%,1.0%,0.0%,97,119
