Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,12,Hard,34,22,12,64.7%,9,6,3,66.7%,1992,2004,SF,4,1.06,1.4%,3.8%,64.4%,63.3%,48.1%,57.9%,44.4%,46.4%,59.4%
Roland Garros,11,Clay,32,21,11,65.6%,8,8,0,100.0%,1991,2005,QF,5,1.07,1.9%,4.3%,59.3%,57.3%,49.0%,53.9%,49.4%,50.0%,45.0%
Wimbledon,13,Grass,23,10,13,43.5%,6,3,3,50.0%,1991,2004,R16,3,1.22,8.7%,5.2%,62.2%,67.3%,47.7%,59.9%,48.8%,55.6%,53.8%
US Open,15,Hard,34,19,15,55.9%,5,3,2,60.0%,1990,2006,R16,5,1.02,1.3%,3.9%,61.0%,58.5%,49.2%,54.9%,45.9%,57.4%,45.7%
Olympics,1,,3,2,1,66.7%,1,0,1,0.0%,2004,2004,R16,0,,,,,,,,,,
Fed Cup,5,,10,7,3,70.0%,2,1,1,50.0%,1995,2004,,0,,,,,,,,,,
Eastbourne,11,Grass,29,20,9,69.0%,4,2,2,50.0%,1992,2003,W,0,,,,,,,,,,
Amelia Island,11,Clay,25,14,11,56.0%,6,4,2,66.7%,1991,2001,QF,0,,,,,,,,,,
San Diego,10,Hard,19,9,10,47.4%,2,1,1,50.0%,1991,2004,QF,0,,,,,,,,,,
Key Biscayne,9,Hard,23,14,9,60.9%,3,1,2,33.3%,1990,1999,F,0,,,,,,,,,,
Philadelphia,9,Hard,22,13,9,59.1%,5,3,2,60.0%,1998,2003,QF,0,,,,,,,,,,
Filderstadt,8,Hard,17,9,8,52.9%,6,2,4,33.3%,1994,2003,SF,0,,,,,,,,,,
