Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2006,8,1,7,12.5%,2-14,12.5%,43-87,33.1%,0-0,-,6,-,-,0.4%,2.5%,69.3%,55.2%,44.2%,51.8%,33.1%,42.2%,0.69,R16 (Luxembourg)
2005,3,1,2,33.3%,2-4,33.3%,25-32,43.9%,0-0,-,0,,,,,,,,,,,,R16 (Cincinnati)
2004,30,18,12,60.0%,39-29,57.4%,341-302,53.0%,4-6,40.0%,7,-,-,1.4%,4.1%,63.2%,61.7%,47.5%,56.5%,47.7%,51.9%,1.09,SF (Tokyo)
2003,65,45,20,69.2%,94-55,63.1%,744-612,54.9%,4-3,57.1%,9,-,-,3.8%,4.7%,59.6%,59.2%,49.4%,55.2%,48.4%,51.7%,1.08,W (2x)
2002,40,29,11,72.5%,61-28,68.5%,460-328,58.4%,4-1,80.0%,0,,,,,,,,,,,,W (2x)
2001,32,16,16,50.0%,38-34,52.8%,349-334,51.1%,3-4,42.9%,0,,,,,,,,,,,,SF (Eastbourne)
2000,64,42,22,65.6%,91-56,61.9%,710-604,54.0%,3-5,37.5%,0,,,,,,,,,,,,W (Quebec City)
1999,54,34,20,63.0%,72-44,62.1%,583-485,54.6%,9-3,75.0%,0,,,,,,,,,,,,W (Hobart)
1998,39,20,19,51.3%,42-41,50.6%,389-363,51.7%,2-4,33.3%,0,,,,,,,,,,,,F (Quebec City)
1997,45,24,21,53.3%,46-44,51.1%,419-409,50.6%,8-4,66.7%,0,,,,,,,,,,,,W (Linz)
1996,29,20,9,69.0%,39-24,61.9%,312-254,55.1%,2-3,40.0%,0,,,,,,,,,,,,F (Key Biscayne)
1995,58,38,20,65.5%,78-41,65.5%,607-453,57.3%,10-9,52.6%,0,,,,,,,,,,,,F (2x)
1994,45,28,17,62.2%,53-42,55.8%,453-404,52.9%,9-2,81.8%,0,,,,,,,,,,,,F (Chicago)
1993,32,15,17,46.9%,33-38,46.5%,282-321,46.8%,1-1,50.0%,0,,,,,,,,,,,,SF (Birmingham)
1992,25,10,15,40.0%,23-33,41.1%,221-273,44.7%,2-2,50.0%,0,,,,,,,,,,,,R16 (7x)
1991,14,8,6,57.1%,15-13,53.6%,130-120,52.0%,3-1,75.0%,0,,,,,,,,,,,,F (Scottsdale)
1990,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R128 (US Open)
Career,584,349,235,59.8%,728-542,57.3%,6074-5393,53.0%,64-48,57.1%,22,-,-,2.3%,4.0%,62.9%,59.2%,47.8%,55.0%,45.1%,49.9%,1.00,
