Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Atlanta R16,L vs De Minaur,0.54,0.24,28.0,2.1,-,65.5%,-,69.6%,3.8%,28.6%
2019 Atlanta R32,W vs Copil,1.14,1.45,56.8,3.3,-,73.0%,-,83.3%,33.3%,22.2%
2019 Newport R32,L vs Kudla,1.06,0.84,60.5,3.1,-,54.3%,-,58.5%,38.5%,30.6%
2019 Winnetka CH SF,W vs Istomin,1.13,2.27,40.5,2.0,-,80.8%,-,76.2%,50.0%,34.6%
2019 Sarasota CH R32,L vs Galan,0.87,0.56,39.3,2.4,3.3%,43.3%,0.0%,60.0%,21.4%,43.5%
2019 Houston R32,L vs Giraldo,0.81,0.64,53.6,2.2,5.9%,58.8%,12.1%,75.8%,25.0%,27.6%
2019 Monterrey CH QF,L vs Young,0.75,0.67,44.6,3.4,15.2%,63.6%,17.9%,53.6%,36.8%,36.1%
2019 Monterrey CH R16,W vs Ofner,1.47,1.68,42.5,2.2,15.6%,56.3%,10.7%,82.1%,38.5%,33.3%
2019 Monterrey CH R32,W vs Song,1.34,1.63,47.5,2.2,3.1%,78.1%,10.0%,66.7%,36.0%,30.4%
2019 Miami R128,L vs Tipsarevic,0.88,0.68,45.1,2.2,5.6%,52.8%,11.1%,52.8%,38.2%,34.4%
2019 Indian Wells R128,L vs Jaziri,0.74,0.52,37.3,2.1,12.0%,56.0%,8.7%,65.2%,25.0%,30.8%
2019 Australian Open R128,L vs Chung,0.98,0.72,47.8,8.0,6.0%,69.0%,7.5%,65.0%,19.7%,29.0%
2019 Auckland R32,L vs Kohlschreiber,0.80,0.65,48.3,2.1,0.0%,65.6%,6.7%,70.0%,20.6%,33.3%
2019 Auckland Q2,W vs Cuevas,1.08,1.16,76.1,43.0,6.3%,76.6%,8.1%,67.7%,28.6%,31.6%
2019 Auckland Q1,W vs Oswald,1.58,2.55,35.1,2.0,6.1%,81.8%,22.2%,77.8%,40.6%,23.3%
2018 Houston CH F,W vs Smith,1.14,2.19,61.2,2.2,33.3%,83.3%,38.2%,88.2%,34.1%,20.0%
2018 Houston CH SF,W vs Koepfer,1.10,1.72,41.8,2.3,7.1%,75.0%,7.4%,66.7%,51.6%,39.3%
2018 Houston CH QF,W vs Song,1.03,1.33,48.0,2.5,2.2%,57.8%,5.3%,73.7%,43.2%,46.5%
2018 Houston CH R16,W vs Redlicki,1.23,1.76,47.1,2.4,10.7%,71.4%,23.1%,76.9%,46.4%,26.1%
2018 Houston CH R32,W vs Sarkissian,1.07,2.27,35.1,2.0,12.5%,75.0%,9.5%,76.2%,48.0%,56.5%
2019 (15 matches),,1.01,0.92,49.4,2.6,6.9%,65.8%,10.0%,67.7%,29.7%,30.9%
2018 (57 matches),,1.03,1.06,53.5,2.6,9.7%,66.5%,10.1%,67.1%,33.9%,34.5%
2017 (37 matches),,1.02,1.07,61.7,2.8,8.0%,65.6%,7.6%,65.4%,35.3%,36.7%
2016 (2 matches),,0.98,1.00,50.5,3.2,7.4%,63.0%,4.1%,70.3%,33.7%,34.7%
2014 (25 matches),,1.07,1.05,54.1,2.7,7.2%,63.9%,8.5%,61.8%,36.4%,36.3%
Career (219 matches),,1.04,1.09,55.5,2.7,7.8%,65.5%,8.4%,65.4%,36.2%,36.7%
