Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
22,Billie Jean King [USA],2,20,9.1%,3,0,3,0.0%,1964,1974,0,,,,,,,,,,
21,Rosie Casals [USA],2,19,9.5%,3,1,2,33.3%,1966,1974,0,,,,,,,,,,
19,Margaret Court [AUS],1,18,5.3%,0,0,0,-,1964,1975,0,,,,,,,,,,
16,Kerry Reid [AUS],4,12,25.0%,0,0,0,-,1964,1974,0,,,,,,,,,,
14,Francoise Durr [FRA],6,8,42.9%,2,0,2,0.0%,1966,1974,0,,,,,,,,,,
12,Judy Tegart [AUS],4,8,33.3%,0,0,0,-,1965,1972,0,,,,,,,,,,
11,Evonne Goolagong [AUS],4,7,36.4%,0,0,0,-,1967,1974,0,,,,,,,,,,
10,Valerie Ziegenfuss [USA],4,6,40.0%,1,1,0,100.0%,1966,1973,0,,,,,,,,,,
8,Virginia Wade [GBR],1,7,12.5%,1,0,1,0.0%,1968,1975,0,,,,,,,,,,
8,Winnie Shaw [GBR],5,3,62.5%,0,0,0,-,1966,1974,0,,,,,,,,,,
8,Betty Stove [NED],4,4,50.0%,6,3,3,50.0%,1967,1974,0,,,,,,,,,,
8,Lesley Turner [AUS],3,5,37.5%,0,0,0,-,1964,1973,0,,,,,,,,,,
8,Mary Ann Eisel [USA],4,4,50.0%,0,0,0,-,1967,1969,0,,,,,,,,,,
7,Helen Gourlay [AUS],6,1,85.7%,0,0,0,-,1966,1976,0,,,,,,,,,,
7,Kristien Shaw [USA],5,2,71.4%,5,4,1,80.0%,1967,1975,0,,,,,,,,,,
