Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Grass,32,21,11,65.6%,2,0,2,0.0%,1964,1977,SF,0,,,,,,,,,,
Roland Garros,6,Clay,15,9,6,60.0%,0,0,0,-,1966,1972,SF,0,,,,,,,,,,
Wimbledon,8,Grass,22,14,8,63.6%,0,0,0,-,1966,1974,QF,0,,,,,,,,,,
US Open,6,Grass,13,7,6,53.8%,0,0,0,-,1967,1974,QF,0,,,,,,,,,,
Fed Cup,2,,5,4,1,80.0%,0,0,0,-,1966,1970,,0,,,,,,,,,,
Hobart,7,Grass,15,8,7,53.3%,0,0,0,-,1965,1977,SF,0,,,,,,,,,,
New South Wales,6,Grass,18,13,5,72.2%,1,1,0,100.0%,1964,1976,W,0,,,,,,,,,,
Brisbane,6,Grass,17,12,5,70.6%,0,0,0,-,1964,1969,W,0,,,,,,,,,,
Melbourne,6,Grass,15,9,6,60.0%,0,0,0,-,1964,1970,SF,0,,,,,,,,,,
Queen's Club,5,Grass,15,10,5,66.7%,0,0,0,-,1966,1970,QF,0,,,,,,,,,,
Sydney,5,Grass,14,10,4,71.4%,1,1,0,100.0%,1966,1973,SF,0,,,,,,,,,,
