Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Santiago R32,L vs Darderi,11% (2/18),50% (1/2),0/1,17% (3/18),67% (2/3),1/1,0/0,2/2,0/0,2/2
2024 Cordoba F,L vs Darderi,11% (1/9),100% (1/1),0/4,50% (4/8),0% (0/4),1/1,0/0,1/1,0/0,0/0
2024 Cordoba SF,W vs Coria,30% (3/10),100% (3/3),1/1,36% (4/11),75% (3/4),3/3,2/3,0/0,1/2,0/0
2022 US Open R128,L vs Korda,33% (7/21),71% (5/7),0/6,41% (9/22),11% (1/9),1/5,1/2,3/4,0/0,0/1
2022 Wimbledon R128,L vs Novak,20% (4/20),75% (3/4),0/2,53% (10/19),70% (7/10),3/3,1/1,0/1,0/0,0/0
2021 US Open R32,L vs Van De Zandschulp,27% (4/15),50% (2/4),1/5,63% (10/16),20% (2/10),2/2,1/1,0/3,0/0,0/1
2021 US Open R64,W vs Trungelliti,35% (7/20),57% (4/7),1/1,15% (3/20),33% (1/3),3/3,1/1,0/1,1/1,0/0
2021 US Open R128,W vs Daniel,46% (6/13),100% (6/6),0/2,21% (3/14),33% (1/3),3/5,2/3,0/0,1/2,0/0
2021 Wimbledon R128,L vs Kecmanovic,15% (3/20),67% (2/3),1/3,40% (8/20),63% (5/8),2/2,1/1,2/2,0/0,0/0
2021 Roland Garros R64,L vs Struff,24% (4/17),25% (1/4),1/2,35% (6/17),50% (3/6),1/1,0/0,0/1,0/0,0/1
2021 Roland Garros R128,W vs Bonzi,47% (7/15),57% (4/7),0/1,19% (3/16),67% (2/3),3/3,2/2,0/0,1/1,0/0
2021 Santiago F,L vs Garin,29% (5/17),40% (2/5),2/3,35% (6/17),33% (2/6),2/2,0/0,2/3,0/0,1/2
2019 Umag QF,L vs Caruso,25% (2/8),50% (1/2),0/5,75% (6/8),17% (1/6),1/1,0/0,2/2,0/0,0/0
2019 Lisboa CH F,L vs Carballes Baena,20% (3/15),100% (3/3),0/3,36% (5/14),40% (2/5),2/2,0/0,0/0,0/0,0/0
2019 Braga CH QF,W vs Griekspoor,45% (9/20),78% (7/9),1/4,28% (5/18),20% (1/5),5/6,3/5,0/0,1/1,0/0
2019 Braga CH R32,W vs Nejedly,86% (6/7),100% (6/6),2/2,38% (3/8),33% (1/3),4/6,2/2,0/0,1/1,0/0
2019 Tunis CH R32,L vs Tatlot,30% (3/10),33% (1/3),1/3,40% (4/10),25% (1/4),1/1,0/0,0/0,0/0,0/0
2019 Marrakech R32,L vs Munar,30% (3/10),33% (1/3),0/3,33% (3/9),0% (0/3),1/1,0/0,0/0,0/0,0/0
2019 Marrakech Q2,W vs Ymer,43% (6/14),67% (4/6),0/3,50% (7/14),43% (3/7),2/2,0/0,0/1,0/0,0/0
2019 Marrakech Q1,W vs Troicki,36% (4/11),50% (2/4),1/1,36% (4/11),75% (3/4),2/2,1/1,0/0,1/1,0/0
2024 (3 matches),,16.2%,83.3%,16.7%,29.7%,45.5%,100.0%,66.7%,100.0%,50.0%,100.0%
2022 (2 matches),,26.8%,72.7%,0.0%,46.3%,42.1%,50.0%,66.7%,60.0%,-,0.0%
2021 (7 matches),,30.8%,58.3%,35.3%,32.5%,41.0%,88.9%,87.5%,40.0%,75.0%,25.0%
2019 (27 matches),,36.9%,71.8%,19.7%,34.8%,33.7%,83.1%,79.2%,81.3%,100.0%,100.0%
2018 (47 matches),,39.4%,67.1%,19.4%,35.2%,30.8%,79.2%,79.5%,81.4%,80.0%,100.0%
Career (325 matches),,37.5%,69.9%,21.2%,34.8%,34.4%,80.3%,79.4%,73.5%,78.9%,81.8%
