Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
29-Sep-2025,Antofagasta CH,Clay,R16,413,220,Joao Lucas Reis Da Silva [BRA] d. (WC) Bagnis,W/O,,,,,,,,
29-Sep-2025,Antofagasta CH,Clay,R32,413,153,(WC) Bagnis d. (5) Francesco Maestrelli [ITA],6-3 3-6 6-2,1.17,3.4%,4.6%,70.1%,73.8%,46.2%,5/7,2:16
22-Sep-2025,Buenos Aires CH,Clay,R16,431,299,(Alt) Nicolas Kicker [ARG] d. (WC) Bagnis,6-3 6-4,0.82,6.0%,4.5%,65.7%,56.8%,43.5%,3/8,1:50
22-Sep-2025,Buenos Aires CH,Clay,R32,431,351,(WC) Bagnis d. (Q) Gonzalo Villanueva [ARG],6-0 3-6 6-3,1.48,4.9%,6.6%,67.2%,80.5%,45.0%,1/3,1:47
15-Sep-2025,Villa Maria CH,Clay,QF,468,191,(4) Federico Agustin Gomez [ARG] d. (Q) Bagnis,6-2 7-6(2),0.61,1.4%,8.3%,63.9%,52.2%,53.8%,2/5,1:33
15-Sep-2025,Villa Maria CH,Clay,R16,468,252,(Q) Bagnis d. Andrea Collarini [ARG],W/O,,,,,,,,
15-Sep-2025,Villa Maria CH,Clay,R32,468,406,(Q) Bagnis d. Luciano Emanuel Ambrogi [ARG],2-6 6-2 6-4,1.05,1.3%,3.9%,63.6%,71.4%,42.9%,1/4,2:08
15-Sep-2025,Villa Maria CH,Clay,Q2,468,860,(2) Bagnis d. (7) Leonardo Aboian [ARG],6-1 6-2,2.10,9.5%,2.4%,76.2%,75.0%,80.0%,0/0,1:15
15-Sep-2025,Villa Maria CH,Clay,Q1,468,1202,(2) Bagnis d. (Alt) Federico Aguilar Cardozo [URU],6-3 6-3,1.44,5.9%,2.0%,64.7%,81.8%,44.4%,1/2,1:21
25-Aug-2025,US Open,Hard,Q1,462,106,(5) James Duckworth [AUS] d. Bagnis,6-4 6-2,0.66,7.6%,10.6%,51.5%,58.8%,46.9%,8/12,1:23
11-Aug-2025,Barranquilla CH,Hard,R16,454,184,(3) Bernard Tomic [AUS] d. (Q) Bagnis,W/O,,,,,,,,
11-Aug-2025,Barranquilla CH,Hard,R32,454,560,(Q) Bagnis d. Felix Corwin [USA],6-3 6-7(2) 6-3,1.20,7.4%,2.1%,61.7%,60.3%,66.7%,3/6,2:25
11-Aug-2025,Barranquilla CH,Hard,Q2,454,1013,(1) Bagnis d. (11) Nicolas Villalon [CHI],6-1 6-1,2.70,19.4%,2.8%,69.4%,84.0%,63.6%,0/0,0:50
11-Aug-2025,Barranquilla CH,Hard,Q1,454,1374,(1) Bagnis d. (CO) Corey Craig [USA],6-2 6-4,2.25,8.9%,0.0%,73.3%,81.8%,83.3%,1/1,1:11
07-Aug-2025,Cincinnati Masters,Hard,Q1,454,120,(19) Shintaro Mochizuki [JPN] d. (PR) Bagnis,3-6 6-3 6-4,0.92,8.2%,2.4%,63.5%,61.1%,71.0%,6/9,1:55
27-Jul-2025,Canada Masters,Hard,R64,689,42,(30) Nuno Borges [POR] d. (Q) Bagnis,5-7 7-6(3) 6-2,0.80,3.7%,0.7%,68.7%,67.4%,50.0%,11/13,2:49
27-Jul-2025,Canada Masters,Hard,R128,689,1250,(Q) Bagnis d. (WC) Vasek Pospisil [CAN],6-2 3-6 6-3,1.37,16.2%,2.9%,61.8%,73.8%,57.7%,1/4,1:56
27-Jul-2025,Canada Masters,Hard,Q1,689,132,(32) Bagnis d. (11) Terence Atmane [FRA],6-4 6-4,1.47,1.6%,1.6%,65.6%,75.0%,66.7%,4/4,1:42
21-Jul-2025,Kitzbuhel,Clay,R32,772,65,(6) Arthur Rinderknech [FRA] d. (Q) Bagnis,7-6(4) 4-6 6-3,0.93,1.8%,0.9%,60.0%,65.2%,54.5%,14/18,2:46
21-Jul-2025,Kitzbuhel,Clay,Q2,772,165,(PR) Bagnis d. (4) Thiago Monteiro [BRA],6-1 6-4,1.42,7.8%,6.3%,53.1%,82.4%,43.3%,11/12,1:26
21-Jul-2025,Kitzbuhel,Clay,Q1,772,177,(PR) Bagnis d. (6) Henrique Rocha [POR],6-4 6-3,1.45,10.7%,1.8%,64.3%,66.7%,70.0%,2/3,1:24
