Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 Santiago R32,L vs Darderi,8.7%,66.7%,15.0%,80.6%,10.4%,26.5%,0.0%,9.8%,20.0%,2.5%,41.7%,9,16
2024 Cordoba F,L vs Darderi,12.1%,57.1%,15.5%,70.6%,7.6%,4.2%,5.9%,3.0%,0.0%,4.7%,10.0%,-13,-23
2024 Cordoba SF,W vs Coria,7.9%,83.3%,18.4%,77.8%,11.2%,14.6%,9.1%,4.4%,0.0%,3.7%,30.8%,12,13
2021 US Open R32,L vs Van De Zandschulp,3.5%,25.0%,15.2%,64.7%,10.8%,14.3%,10.0%,5.6%,0.0%,2.8%,18.2%,5,13
2021 Santiago F,L vs Garin,2.0%,100.0%,10.4%,72.7%,14.6%,21.6%,0.0%,10.0%,0.0%,1.4%,25.0%,53,31
2017 Indian Wells R64,L vs Zverev,0.0%,-,4.1%,66.7%,5.4%,10.5%,6.3%,8.3%,0.0%,4.2%,50.0%,-38,17
2016 Medellin CH F,W vs Zampieri,1.2%,100.0%,13.3%,65.4%,13.1%,21.4%,0.0%,10.5%,12.5%,1.5%,25.0%,-4,14
2016 Braunschweig CH R16,L vs Zverev,23.4%,80.0%,24.4%,75.0%,9.4%,11.9%,0.0%,2.2%,20.0%,1.4%,60.0%,10,-12
2016 Marrakech R32,W vs Ouahab,2.0%,100.0%,11.3%,71.4%,26.2%,37.5%,25.0%,12.1%,0.0%,1.9%,33.3%,63,66
2015 Campinas CH SF,L vs Schwartzman,5.1%,100.0%,7.7%,91.7%,5.8%,12.5%,0.0%,3.1%,16.7%,0.8%,33.3%,33,31
2014 Caltanissetta CH R16,W vs Cecchinato,3.8%,100.0%,8.6%,85.7%,7.9%,18.2%,28.6%,8.3%,9.5%,1.2%,66.7%,22,5
Career (11 matches),,6.8%,75.8%,13.4%,74.2%,10.8%,17.2%,5.2%,6.3%,8.6%,2.3%,32.9%,14,14
