Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2014 Roland Garros R128,L vs Kuznetsova,84.2,92.3,8.1,,,103,74,73.6,4.4,,,81,65
Career (1 matches),,84.2,92.3,8.1,,,103,74,73.6,4.4,,,81,65
