Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),434,135,473,1214,451,1200,414,1210,256,1252,1379,16,,
2025,373,165,466,1234,447,1210,416,1226,259,1263,1243,22
2024,516,95,,,,,,,,,342,219
2023,558,83,,,,,,,,,,
2022,505,80,,,,,,,,,,
2021,304,223,,,,,,,,,,
2020,385,125,,,,,,,,,155,562
2019,367,126,,,,,,,,,146,523
2018,455,57,,,,,,,,,202,343
2017,345,125,,,,,,,,,239,298
2016,232,223,198,1453,197,1419,183,1404,,,190,347
2015,222,229,,,,,,,,,138,492
2014,227,211,223,1454,229,1389,189,1433,,,187,315
2013,218,288,286,1320,285,1284,258,1313,,,184,382
2012,305,153,242,1430,248,1366,212,1413,,,274,218
2011,267,208,285,1324,287,1263,250,1337,,,194,358
2010,285,180,,,,,,,,,242,270
2009,352,109,,,,,,,,,,
2008,247,111,269,1395,283,1299,237,1387,,,,
2007,409,46,,,,,,,,,,
2006,694,15,,,,,,,,,,
2005,1023,6,,,,,,,,,,
2004,1107,3,,,,,,,,,,
