Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Feb-2026,Antalya 125 1,Clay,Q1,413,264,(3) Amarissa Kiara Toth [HUN] d. Shapatava,6-2 1-6 6-4,,,,,,,,
16-Feb-2026,W75 Altenkirchen,Carpet,R32,407,638,Iva Primorac [CRO] d. Shapatava,7-5 6-4,0.69,0.0%,4.5%,60.6%,55.0%,57.7%,6/10,1:37
09-Feb-2026,W35 Antalya,Clay,R32,409,873,Laima Vladson [LTU] d. Shapatava,6-4 6-0,0.70,0.0%,4.0%,54.0%,40.7%,34.8%,2/8,1:18
02-Feb-2026,W15 Antalya,Clay,R16,403,684,Nina Vargova [SVK] d. Shapatava,6-4 6-0,0.50,0.0%,4.5%,65.2%,51.2%,34.8%,9/14,1:27
02-Feb-2026,W15 Antalya,Clay,R32,403,800,Shapatava d. Mana Kawamura [JPN],6-2 6-2,1.43,0.0%,3.7%,50.0%,70.4%,48.1%,5/7,1:20
05-Jan-2026,W35 Antalya,Clay,QF,381,508,Andreea Prisacariu [ROU] d. Shapatava,5-7 6-1 1-0,0.85,0.0%,4.6%,76.9%,44.0%,20.0%,1/9,1:45
05-Jan-2026,W35 Antalya,Clay,R16,381,671,Shapatava d. Stefania Bojica [ROU],6-4 6-3,1.27,0.0%,5.0%,56.7%,70.6%,46.2%,3/5,1:39
05-Jan-2026,W35 Antalya,Clay,R32,381,1323,Shapatava d. Melissa Boyden [NED],6-2 6-0,1.93,0.0%,2.6%,53.8%,71.4%,61.1%,0/1,1:08
01-Dec-2025,W15 Antalya,clay,R32,421,1022,Lyubov Kostenko [UKR] d. Shapatava,6-4 0-0,0.94,4.2%,2.1%,62.5%,60.0%,33.3%,2/5,1:00
24-Nov-2025,W35 Antalya,Clay,F,417,388,Shapatava d. Julie Struplova [CZE],2-6 7-5 6-3,1.00,0.0%,4.5%,58.0%,49.0%,40.5%,4/12,2:46
24-Nov-2025,W35 Antalya,Clay,SF,417,628,Shapatava d. Adelina Lachinova [LAT],6-1 6-3,1.59,1.9%,1.9%,56.6%,76.7%,56.5%,3/3,1:15
24-Nov-2025,W35 Antalya,Clay,QF,417,642,Shapatava d. Melisa Ercan [TUR],6-0 6-0,2.77,3.1%,3.1%,59.4%,84.2%,61.5%,0/0,0:57
24-Nov-2025,W35 Antalya,Clay,R16,417,428,Shapatava d. Tena Lukas [CRO],6-3 6-2,1.32,1.6%,3.1%,67.2%,65.1%,42.9%,1/3,1:30
24-Nov-2025,W35 Antalya,Clay,R32,417,263,Shapatava d. Angela Fita Boluda [ESP],2-3 RET,0.44,0.0%,4.5%,77.3%,64.7%,20.0%,0/1,0:25
17-Nov-2025,W35 Antalya,clay,R32,422,443,Caijsa Wilda Hennemann [SWE] d. Shapatava,7-5 6-1,0.66,3.9%,5.9%,52.9%,63.0%,25.0%,2/7,1:34
10-Nov-2025,W15 Antalya,Clay,SF,420,1308,Victoria Luiza Barros [BRA] d. Shapatava,3-6 6-3 7-5,0.94,2.0%,4.0%,60.6%,56.7%,38.5%,9/17,2:37
10-Nov-2025,W15 Antalya,Clay,QF,420,1122,Shapatava d. Anna Kartseva [RUS],6-1 6-0,4.73,0.0%,0.0%,64.3%,88.9%,80.0%,0/0,0:52
10-Nov-2025,W15 Antalya,Clay,R16,420,1088,Shapatava d. Fanny Norin [SWE],2-6 6-2 6-0,1.50,1.6%,1.6%,60.9%,82.1%,36.0%,7/10,1:54
10-Nov-2025,W15 Antalya,Clay,R32,420,,Shapatava d. Daniela Darta Feldmane [LAT],6-2 6-4,1.45,6.3%,6.3%,54.2%,76.9%,36.4%,1/4,1:18
03-Nov-2025,W15 Antalya,Clay,R16,417,1061,Ani Amiraghyan [ARM] d. Shapatava,6-3 2-1,0.86,0.0%,0.0%,79.5%,54.3%,22.2%,6/10,1:02
03-Nov-2025,W15 Antalya,Clay,R32,417,,Shapatava d. Zala Bizjak [SLO],6-1 6-4,1.25,0.0%,5.7%,60.4%,62.5%,28.6%,2/6,1:26
