Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,16,11,5,68.8%,24-12,66.7%,188-143,56.8%,1-2,33.3%,16,70.2%,44.3%,2.4%,2.0%,64.3%,64.5%,50.7%,59.5%,47.4%,53.2%,1.17,W (W35 Birmingham)
2025,24,14,10,58.3%,31-20,60.8%,262-211,55.4%,3-6,33.3%,24,62.8%,48.3%,0.8%,4.5%,69.2%,59.0%,47.5%,55.5%,49.4%,52.4%,1.11,F (2x)
2024,49,25,24,51.0%,59-53,52.7%,512-453,53.1%,1-2,33.3%,0,,,,,,,,,,,,F (W15 Varberg)
2023,45,22,23,48.9%,49-49,50.0%,445-458,49.3%,4-6,40.0%,0,,,,,,,,,,,,F (W25 Sunderland)
2022,47,28,19,59.6%,64-47,57.7%,543-491,52.5%,6-6,50.0%,0,,,,,,,,,,,,SF (4x)
2021,44,22,22,50.0%,51-50,50.5%,488-462,51.4%,4-6,40.0%,0,,,,,,,,,,,,W (W15 Savitaipale)
2020,21,11,10,52.4%,25-24,51.0%,225-222,50.3%,3-3,50.0%,0,,,,,,,,,,,,SF (2x)
2019,47,33,14,70.2%,68-38,64.2%,544-431,55.8%,5-2,71.4%,0,,,,,,,,,,,,W (2x)
2018,21,11,10,52.4%,29-25,53.7%,255-248,50.7%,4-3,57.1%,0,,,,,,,,,,,,QF (4x)
2017,6,2,4,33.3%,4-8,33.3%,51-61,45.5%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
2016,2,1,1,50.0%,3-2,60.0%,22-20,52.4%,0-0,-,0,,,,,,,,,,,,R16 (Parnu $10K)
Career,322,180,142,55.9%,407-328,55.4%,3535-3200,52.5%,31-38,44.9%,40,65.8%,46.6%,1.4%,3.5%,67.2%,61.1%,48.9%,57.1%,48.6%,52.8%,1.13,
