Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2023 Strasbourg R32,L vs Birrell,16.9%,21.1%,33.9%,15.2%,19.6%,38.5%,66.7%,22.7%,44.4%,22.7%,27.3%,23.5%,0.0%,21.4%,50.0%,41
Career (1 matches),,16.9%,21.1%,33.9%,15.2%,19.6%,38.5%,66.7%,22.7%,44.4%,22.7%,27.3%,23.5%,0.0%,21.4%,50.0%,41
