Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Strasbourg R32,L vs Birrell,0.90,0.72,43.3,2.9,0.0%,44.4%,0.0%,42.9%,47.6%,42.1%
2019 W15 Moscow QF,L vs Levashova,1.12,0.63,43.9,2.1,-,28.6%,-,20.0%,56.0%,29.2%
2019 W15 Moscow R16,W vs Zhuravleva,0.95,1.63,48.2,2.5,-,70.4%,-,66.7%,63.0%,44.0%
2019 W15 Savitaipale QF,L vs Kazionova,1.07,0.90,52.5,4.0,-,44.7%,-,43.2%,45.9%,48.6%
2019 W15 Parnu SF,W vs Kubre,1.15,1.36,55.1,2.1,-,45.9%,-,52.8%,66.7%,53.3%
2019 W15 Parnu R32,W vs Yersh,1.66,2.57,32.5,2.3,-,63.6%,-,68.8%,52.4%,52.9%
2019 W15 Heraklion QF,L vs Dalakishvili,0.95,0.71,49.6,2.5,-,48.6%,-,45.7%,44.8%,33.3%
2019 W15 Heraklion R16,W vs Makatsaria,0.96,1.19,62.9,3.3,-,53.7%,-,36.5%,75.6%,60.5%
2019 W15 Heraklion R16,W vs Joksovic,1.06,1.35,41.8,2.5,-,55.6%,-,47.1%,55.9%,67.6%
2019 W15 Heraklion R32,W vs Schaeder,1.14,1.16,76.8,4.0,-,56.8%,-,47.5%,48.9%,47.7%
2019 W15 Shymkent R16,L vs Curovic,0.85,0.44,29.7,2.1,0.0%,34.5%,0.0%,56.0%,37.5%,19.0%
2019 W15 Shymkent R32,W vs Ukolova,1.00,1.49,45.5,2.0,-,66.7%,-,62.5%,45.7%,58.8%
2019 W15 Antalya R32,L vs Ostlund,0.93,0.89,72.9,3.8,0.0%,50.0%,0.0%,50.0%,49.1%,45.8%
2019 Fed Cup RR,L vs Baindl,0.69,0.21,21.6,2.0,0.0%,13.3%,0.0%,15.4%,10.5%,46.7%
2019 Fed Cup RR,L vs Larsson,0.97,0.55,38.5,2.1,0.0%,51.6%,0.0%,48.3%,29.6%,26.9%
2017 Helsinki $15K R32,L vs Barbat,0.84,0.44,30.8,2.2,0.0%,50.0%,0.0%,27.8%,20.8%,42.9%
2017 Stockholm $15K R32,L vs Helgo,0.91,0.63,41.3,3.7,3.6%,39.3%,0.0%,48.1%,48.0%,29.2%
2017 Shymkent $15K R32,W vs Asimova,0.99,1.69,44.3,2.5,0.0%,56.3%,0.0%,64.5%,66.7%,68.4%
2017 Parnu $15K R16,L vs Gulbe,0.92,0.78,55.5,2.1,0.0%,44.7%,0.0%,52.8%,28.6%,60.0%
2017 Parnu $15K R32,W vs Adamescu,1.08,1.23,65.5,2.7,0.0%,57.9%,0.0%,48.6%,45.9%,60.0%
2023 (1 matches),,0.90,0.72,43.3,2.9,0.0%,44.4%,0.0%,42.9%,47.6%,42.1%
2019 (14 matches),,1.03,1.00,52.0,2.5,0.0%,50.8%,0.0%,48.1%,50.7%,47.0%
2017 (5 matches),,0.97,0.90,49.8,2.5,0.6%,50.0%,0.0%,50.3%,40.8%,52.7%
2016 (1 matches),,1.35,1.93,28.0,2.3,0.0%,53.8%,0.0%,64.0%,66.7%,50.0%
Career (21 matches),,1.02,0.99,50.1,2.5,0.1%,50.4%,0.0%,48.9%,49.2%,48.2%
