Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,0.0%,8.2%,67.3%,60.6%,31.3%,51.0%,13.5%,34.9%,0.28,
2022,3,2,1,66.7%,4-3,57.1%,36-34,51.4%,0-1,0.0%,3,79.4%,25.7%,3.2%,4.8%,58.0%,72.4%,46.7%,61.6%,38.1%,50.0%,0.99,R16 (Pune)
2021,2,0,2,0.0%,1-4,20.0%,20-28,41.7%,0-1,0.0%,2,75.0%,8.7%,4.5%,4.5%,60.3%,64.9%,53.2%,60.3%,30.1%,45.8%,0.76,R32 (Singapore)
2018,14,4,10,28.6%,12-23,34.3%,157-191,45.1%,1-4,20.0%,14,64.9%,26.1%,2.0%,4.6%,64.9%,61.2%,46.8%,56.2%,38.9%,47.8%,0.89,R16 (Pune)
2017,12,8,4,66.7%,20-13,60.6%,175-152,53.5%,1-2,33.3%,11,81.6%,27.7%,3.6%,3.5%,67.3%,69.6%,52.2%,63.9%,39.5%,51.5%,1.10,QF (Washington)
2016,3,0,3,0.0%,1-7,12.5%,29-47,38.2%,0-2,0.0%,3,58.3%,21.1%,3.4%,6.0%,61.3%,58.3%,45.1%,53.2%,35.2%,44.2%,0.75,R32 (2x)
2015,5,2,3,40.0%,6-9,40.0%,67-70,48.9%,0-1,0.0%,1,73.3%,12.5%,4.4%,2.6%,66.7%,60.5%,47.4%,56.1%,26.1%,42.7%,0.59,
2014,4,2,2,50.0%,5-7,41.7%,58-58,50.0%,0-1,0.0%,0,,,,,,,,,,,,
2013,5,4,1,80.0%,8-2,80.0%,54-28,65.9%,0-0,-,3,81.5%,25.9%,3.2%,4.4%,57.0%,70.0%,57.4%,64.6%,36.4%,50.6%,1.03,QF (Chennai)
2012,7,4,3,57.1%,9-11,45.0%,92-104,46.9%,3-1,75.0%,3,70.4%,18.5%,8.4%,4.9%,62.9%,67.8%,50.9%,61.5%,35.7%,47.5%,0.93,R16 (Chennai)
2011,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,25.0%,14.3%,4.7%,7.0%,55.8%,45.8%,36.8%,41.9%,27.8%,35.4%,0.48,R32 (Chennai)
2010,2,1,1,50.0%,2-2,50.0%,16-14,53.3%,0-0,-,2,53.3%,53.3%,3.4%,10.3%,66.7%,60.3%,34.5%,51.7%,50.7%,51.2%,1.05,R16 (Kuala Lumpur)
2009,2,1,1,50.0%,2-3,40.0%,22-25,46.8%,0-0,-,1,60.0%,11.1%,0.0%,9.2%,52.3%,61.8%,48.4%,55.4%,32.8%,44.7%,0.73,
Career,61,28,33,45.9%,70-88,44.3%,733-775,48.6%,5-13,27.8%,45,70.7%,24.6%,3.2%,4.7%,63.9%,64.7%,48.5%,58.9%,37.5%,48.3%,0.91,
