Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,2,1,1,50.0%,2-1,66.7%,16-11,59.3%,0-0,-,1,76.9%,42.9%,2.2%,5.4%,62.0%,70.2%,40.0%,58.7%,47.3%,53.0%,1.14,R16 (Malaga)
2018,15,12,3,80.0%,24-11,68.6%,193-154,55.6%,3-1,75.0%,15,78.8%,33.5%,3.0%,3.6%,70.5%,68.3%,50.2%,63.0%,42.8%,52.7%,1.16,W (Taipei)
2017,44,29,15,65.9%,63-35,64.3%,513-413,55.4%,6-7,46.2%,44,80.6%,31.1%,3.2%,3.6%,65.4%,69.8%,51.7%,63.6%,41.5%,52.4%,1.14,W (Pune)
2016,13,4,9,30.8%,11-17,39.3%,127-137,48.1%,1-3,25.0%,13,65.4%,30.5%,2.9%,3.9%,66.1%,61.8%,45.5%,56.3%,41.9%,49.0%,0.96,SF (Zhuhai)
2015,55,40,15,72.7%,86-40,68.3%,651-527,55.3%,14-1,93.3%,55,78.2%,31.4%,5.4%,3.8%,64.6%,69.2%,53.2%,63.5%,41.9%,52.4%,1.15,W (2x)
2014,18,12,6,66.7%,26-16,61.9%,220-174,55.8%,1-2,33.3%,18,73.8%,38.3%,3.5%,4.2%,64.4%,67.8%,48.5%,60.9%,45.5%,52.6%,1.16,W (Chennai)
2013,17,12,5,70.6%,25-15,62.5%,207-181,53.4%,5-2,71.4%,17,79.2%,26.8%,5.4%,3.4%,66.1%,70.6%,50.8%,63.9%,38.9%,51.5%,1.08,W (Traralgon)
2012,30,18,12,60.0%,40-27,59.7%,327-294,52.7%,6-4,60.0%,29,74.7%,30.0%,4.5%,3.9%,60.6%,66.1%,53.5%,61.1%,41.7%,51.3%,1.07,W (Fergana)
2011,3,2,1,66.7%,4-3,57.1%,34-36,48.6%,1-0,100.0%,3,71.4%,23.5%,5.3%,2.0%,69.2%,67.3%,44.7%,60.3%,37.9%,50.0%,0.96,QF (Toyota)
2010,6,1,5,16.7%,4-10,28.6%,63-82,43.4%,2-2,50.0%,6,74.6%,12.5%,4.0%,3.6%,65.7%,62.8%,51.4%,58.9%,32.5%,46.3%,0.79,R16 (Charlottesville)
2008,4,0,4,0.0%,2-8,20.0%,35-58,37.6%,0-1,0.0%,0,,,,,,,,,,,,R32 (4x)
Career,207,131,76,63.3%,287-183,61.1%,2386-2067,53.6%,39-23,62.9%,201,76.9%,30.8%,4.2%,3.7%,65.0%,68.1%,51.4%,62.2%,41.6%,51.8%,1.10,
