Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,4,2,2,50.0%,5-6,45.5%,51-52,49.5%,1-1,50.0%,4,79.6%,21.2%,3.2%,3.5%,54.6%,69.8%,54.5%,62.9%,37.1%,49.7%,1.00,QF (Santiago)
2025,2,1,1,50.0%,3-3,50.0%,29-29,50.0%,0-1,0.0%,2,78.6%,24.1%,3.9%,2.2%,66.7%,64.2%,58.3%,62.2%,38.6%,50.3%,1.02,R16 (Bastad)
2024,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-1,0.0%,1,60.0%,20.0%,1.4%,2.9%,67.1%,61.7%,34.8%,52.9%,38.1%,45.9%,0.81,R32 (Bastad)
2020,2,1,1,50.0%,1-3,25.0%,14-24,36.8%,1-0,100.0%,2,57.9%,23.8%,0.8%,3.3%,70.0%,58.3%,38.9%,52.5%,41.4%,46.4%,0.87,R16 (Sardinia)
Career,9,4,5,44.4%,9-14,39.1%,102-118,46.4%,2-3,40.0%,9,73.6%,22.3%,2.8%,3.1%,61.8%,65.0%,51.5%,59.9%,38.4%,48.9%,0.96,
