Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Bastad R16,L vs Griekspoor,0.87,0.83,66.9,53.0,4.1%,63.3%,4.5%,61.4%,32.7%,39.6%
2021 Napoli CH F,L vs Griekspoor,0.96,0.58,43.2,2.3,0.0%,64.0%,0.0%,31.8%,38.7%,21.4%
2020 Sardinia R16,L vs Musetti,0.81,0.38,31.6,2.1,0.0%,35.0%,0.0%,55.0%,28.0%,23.8%
2019 Cordenons CH R32,L vs Tabilo,1.17,0.78,67.1,2.5,-,54.2%,-,54.8%,31.9%,28.9%
2019 Cordenons CH R64,W vs Doumbia,1.26,3.56,32.0,2.1,-,100.0%,-,70.0%,36.0%,45.5%
2019 Tampere CH R64,L vs Kuzmanov,0.93,0.87,76.4,10.6,-,53.7%,-,66.7%,35.8%,38.8%
2019 M25 Karlsruhe SF,W vs Blancaneaux,1.10,1.34,23.9,3.0,-,62.5%,-,60.0%,53.3%,39.5%
2019 Bordeaux CH R32,L vs Janvier,0.86,0.53,35.5,2.2,4.0%,36.0%,0.0%,54.5%,42.3%,25.0%
2019 Francavilla Al Mare CH R32,L vs Travaglia,0.97,0.77,57.2,2.5,2.4%,56.1%,0.0%,48.7%,38.5%,37.1%
2019 Francavilla Al Mare CH R64,W vs Vavassori,1.08,1.43,42.8,4.0,5.3%,65.8%,6.3%,62.5%,50.0%,44.4%
2019 Barletta CH R64,W vs Haerteis,1.27,1.80,39.3,2.0,10.0%,76.7%,0.0%,73.1%,38.7%,32.1%
2019 M25 Santa Margherita Di Pula F,L vs Sinner,0.77,0.42,29.1,2.0,0.0%,34.8%,0.0%,52.4%,18.5%,44.0%
2019 M25 Santa Margherita Di Pula SF,W vs Petrone,1.11,1.43,49.4,2.1,0.0%,51.4%,0.0%,85.3%,36.6%,46.2%
2019 M25 Santa Margherita Di Pula QF,W vs Fonio,1.03,1.22,63.0,2.3,0.0%,53.5%,5.0%,72.5%,35.3%,53.1%
2019 M25 Santa Margherita Di Pula R16,W vs Musetti,1.14,1.50,49.9,3.0,0.0%,66.7%,0.0%,58.1%,55.6%,42.3%
2019 M15 Porec F,W vs Chazal,1.05,1.19,58.7,2.2,3.9%,56.9%,2.1%,55.3%,50.0%,49.0%
2019 M15 Porec SF,W vs Kirkin,1.46,2.39,29.2,2.0,4.0%,56.0%,0.0%,87.0%,52.0%,43.5%
2019 M15 Porec QF,W vs Razborsek,1.10,1.56,41.2,2.0,18.5%,66.7%,4.0%,60.0%,55.6%,48.1%
2019 M15 Porec R16,W vs Lindell,1.10,1.47,37.4,2.1,-,66.7%,-,60.7%,46.4%,50.0%
2019 M15 Porec R32,W vs Meis,1.13,1.89,37.9,2.1,8.3%,62.5%,0.0%,69.6%,60.7%,53.6%
2025 (1 matches),,0.87,0.83,66.9,53.0,4.1%,63.3%,4.5%,61.4%,32.7%,39.6%
2021 (1 matches),,0.96,0.58,43.2,2.3,0.0%,64.0%,0.0%,31.8%,38.7%,21.4%
2020 (1 matches),,0.81,0.38,31.6,2.1,0.0%,35.0%,0.0%,55.0%,28.0%,23.8%
2019 (24 matches),,1.05,1.19,47.5,2.5,2.7%,61.5%,1.7%,64.3%,42.9%,40.7%
2018 (8 matches),,1.05,0.82,58.5,3.0,4.0%,58.8%,3.3%,57.4%,30.9%,34.4%
Career (48 matches),,1.03,0.98,52.5,2.7,3.0%,60.5%,2.0%,58.8%,37.6%,38.9%
