Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Bastad R16,L vs Griekspoor,3.3,4.0,2.8,47.0%,42.9%,57.1%,75.0%,53.5%,8.8%,10.0,8.1,6.0,6.0
2021 Napoli CH F,L vs Griekspoor,4.2,4.1,4.3,33.3%,46.2%,71.4%,30.0%,60.3%,12.7%,-13.0,-13.3,-2.5,-4.3
2020 Sardinia R16,L vs Musetti,4.6,5.3,4.0,35.9%,37.0%,36.4%,22.2%,53.4%,18.4%,-7.5,-8.9,-1.5,-2.4
Career (3 matches),,3.8,4.3,3.5,41.5%,42.0%,53.8%,40.7%,55.5%,12.6%,-3.5,-3.4,0.7,0.9
