Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 Bastad R16,L vs Griekspoor,31.2%,39.8%,47.5%,35.2%,31.1%,39.3%,45.2%,37.2%,35.7%,60.6%,33.3%,34.5%,44.8%,52.6%,63
2021 Napoli CH F,L vs Griekspoor,25.5%,34.0%,32.4%,31.1%,27.8%,38.9%,34.6%,35.0%,20.0%,43.8%,100.0%,20.0%,20.0%,25.0%,59
2020 Sardinia R16,L vs Musetti,10.0%,15.0%,38.9%,15.5%,11.1%,18.5%,41.7%,19.3%,36.4%,50.0%,0.0%,7.7%,7.7%,33.3%,-79
Career (3 matches),,25.0%,32.8%,41.2%,29.7%,25.8%,34.7%,41.3%,32.7%,30.5%,53.8%,25.0%,25.0%,30.8%,41.0%,29
