Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2015 Scottsdale AZ $50K R32,L vs Cepede Royg,0.89,0.77,50.3,3.4,2.2%,55.6%,7.0%,55.8%,34.9%,41.5%
2015 Waco TX $50K R16,L vs Glushko,0.98,0.60,36.7,2.1,0.0%,31.0%,0.0%,48.3%,28.0%,45.8%
2015 Toronto $50K R16,L vs Zhao,0.89,0.72,54.1,3.0,0.0%,55.2%,0.0%,48.1%,38.2%,39.4%
2015 Toronto $50K R32,W vs Fichman,1.14,2.83,34.6,2.1,5.3%,84.2%,0.0%,70.6%,48.0%,62.5%
2015 Saguenay $50K R16,L vs Robillard Millette,1.05,0.80,63.1,4.8,0.0%,51.2%,0.0%,44.7%,41.0%,37.8%
2015 Rock Hill SC $25K R16,L vs Zhu,0.88,0.66,44.7,2.0,0.0%,53.3%,0.0%,39.3%,32.3%,50.0%
2015 Rock Hill SC $25K R32,W vs Stojanovic,1.21,1.26,55.2,2.3,2.0%,56.0%,2.1%,44.7%,64.3%,38.5%
2015 Kirkland WA $50K R32,L vs Jaksic,0.98,0.84,67.1,2.7,0.0%,49.0%,4.3%,44.7%,44.7%,45.7%
2015 Vancouver BC $100K R32,L vs Tig,0.91,0.74,46.0,2.0,2.9%,48.6%,0.0%,47.1%,53.7%,31.7%
2015 Bucharest R16,L vs Errani,1.00,0.84,67.3,3.4,0.0%,41.0%,0.0%,35.1%,47.2%,57.1%
2015 Bucharest R32,W vs Bondarenko,1.20,1.23,65.3,11.3,0.0%,51.3%,0.0%,68.6%,37.5%,45.7%
2015 Versmold $50K R32,L vs Schaefer,0.98,0.79,54.6,10.0,2.3%,50.0%,0.0%,47.6%,40.8%,41.3%
2014 Tashkent R32,L vs Ostapenko,0.90,0.75,60.1,2.5,3.2%,32.3%,0.0%,50.0%,61.5%,35.3%
2014 US Open R64,L vs Lucic,1.09,0.82,65.9,4.0,0.0%,54.7%,0.0%,54.0%,40.0%,28.3%
2014 US Open R128,W vs Konta,1.07,1.58,43.1,2.1,0.0%,60.0%,3.4%,75.9%,44.1%,51.6%
2014 Baku QF,L vs Voegele,0.78,0.82,65.6,2.4,0.0%,56.1%,0.0%,39.5%,60.0%,48.9%
2014 Baku R16,W vs Dolonc,1.08,1.21,61.0,4.4,0.0%,56.0%,0.0%,46.7%,46.5%,63.2%
2014 Baku R32,W vs Meusburger,0.99,1.36,56.3,2.4,0.0%,62.2%,0.0%,50.0%,53.6%,68.0%
2014 Istanbul R16,L vs Pliskova,0.98,0.72,49.4,2.3,2.7%,45.9%,2.8%,52.8%,25.7%,50.0%
2014 Istanbul R32,W vs Kulichkova,1.08,1.15,71.0,6.5,0.0%,55.3%,3.0%,54.5%,49.0%,46.8%
2015 (12 matches),,1.01,0.88,55.0,2.9,1.1%,51.2%,1.4%,48.6%,43.0%,43.8%
2014 (26 matches),,0.98,0.90,54.9,2.6,0.8%,52.4%,1.2%,51.6%,42.9%,45.6%
2013 (23 matches),,1.00,0.91,52.6,2.5,1.4%,50.3%,0.4%,52.2%,45.3%,43.3%
2012 (29 matches),,0.97,0.80,52.8,2.6,0.2%,51.6%,0.0%,47.7%,43.1%,40.0%
2011 (11 matches),,0.99,1.06,56.0,3.0,1.2%,53.3%,1.1%,59.4%,46.1%,46.9%
Career (102 matches),,0.99,0.88,53.8,2.6,0.9%,51.6%,0.7%,51.1%,43.7%,43.4%
